"","FILE","MODEL","RECYCLE","TOL","pLDDT","pTM","piTM","iScore","iRes","iCnt","NUM_CLUSTERS","N_MONOMERS","FILE_RECYCLE","RANK","V1","Entry.Name","Gene.Names","Gene.Names..primary.","Gene.Names..synonym.","Organism","Organism..ID.","Protein.names","Proteomes","Taxonomic.lineage"
"25","MYD88_A3KFM7_x1",1,"model_1_multimer_v3_p1_230425_962830_recycled_03",24.66,41.99,0.397,0.381,0.1158,100,149,1,2,"MYD88_A3KFM7_x1_1_model_1_multimer_v3_p1_230425_962830_recycled_03",1,"A3KFM7","CHD6_MOUSE","Chd6 Kiaa1335","Chd6","Kiaa1335","Mus musculus (Mouse)",10090,"Chromodomain-helicase-DNA-binding protein 6 (CHD-6) (EC 3.6.4.12) (ATP-dependent helicase CHD6)","UP000000589: Chromosome 2","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"26","MYD88_A6H619_x1",3,"model_3_multimer_v3_p1_230426_201664_recycled_08",9.66,34.66,0.2678,0.3971,0.25,94,133,2,2,"MYD88_A6H619_x1_3_model_3_multimer_v3_p1_230426_201664_recycled_08",1,"A6H619","PHRF1_MOUSE","Phrf1 Kiaa1542","Phrf1","Kiaa1542","Mus musculus (Mouse)",10090,"PHD and RING finger domain-containing protein 1","UP000000589: Chromosome 7","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"27","MYD88_A6H8H2_x1",4,"model_4_multimer_v3_p1_230425_653311",2.503,59.02,0.5924,0.4714,0.3657,69,64,1,2,"MYD88_A6H8H2_x1_4_model_4_multimer_v3_p1_230425_653311",1,"A6H8H2","DEN4C_MOUSE","Dennd4c","Dennd4c",NA,"Mus musculus (Mouse)",10090,"DENN domain-containing protein 4C","UP000000589: Chromosome 4","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"28","MYD88_A6PWY4_x1",5,"model_5_multimer_v3_p1_230426_039254_recycled_00",9999,61.3,0.5098,0.4206,0.1303,93,150,1,2,"MYD88_A6PWY4_x1_5_model_5_multimer_v3_p1_230426_039254_recycled_00",1,"A6PWY4","WDR76_MOUSE","Wdr76","Wdr76",NA,"Mus musculus (Mouse)",10090,"WD repeat-containing protein 76","UP000000589: Chromosome 2","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"29","MYD88_B1AQJ2_x1",2,"model_2_multimer_v3_p1_230425_941102_recycled_17",3.08,49.2,0.41,0.5048,0.3764,65,68,1,2,"MYD88_B1AQJ2_x1_2_model_2_multimer_v3_p1_230425_941102_recycled_17",1,"B1AQJ2","UBP36_MOUSE","Usp36 Kiaa1453","Usp36","Kiaa1453","Mus musculus (Mouse)",10090,"Ubiquitin carboxyl-terminal hydrolase 36 (EC 3.4.19.12) (Deubiquitinating enzyme 36) (Ubiquitin thioesterase 36) (Ubiquitin-specific-processing protease 36)","UP000000589: Chromosome 11","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"30","MYD88_B1ARD6_x1",3,"model_3_multimer_v3_p1_230425_399741_recycled_02",2.79,78.42,0.7092,0.4264,0.1797,109,174,1,2,"MYD88_B1ARD6_x1_3_model_3_multimer_v3_p1_230425_399741_recycled_02",1,"B1ARD6","SLFN9_MOUSE","Slfn9","Slfn9",NA,"Mus musculus (Mouse)",10090,"Schlafen family member 9 (EC 3.1.-.-) (Schlafen-9)","UP000000589: Chromosome 11","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"31","MYD88_B1AX39_x1",2,"model_2_multimer_v3_p1_230424_306207_recycled_12",4.73,50.05,0.2795,0.3654,0.1538,55,69,1,2,"MYD88_B1AX39_x1_2_model_2_multimer_v3_p1_230424_306207_recycled_12",1,"B1AX39","ZCHC7_MOUSE","Zcchc7 D4Wsu132e","Zcchc7","D4Wsu132e","Mus musculus (Mouse)",10090,"Zinc finger CCHC domain-containing protein 7 (TRAMP-like complex RNA-binding factor ZCCHC7)","UP000000589: Chromosome 4","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"32","MYD88_B1AY10_x1",3,"model_3_multimer_v3_p1_230426_877462_recycled_00",9999,54.99,0.2885,0.3873,0.1575,75,89,1,2,"MYD88_B1AY10_x1_3_model_3_multimer_v3_p1_230426_877462_recycled_00",1,"B1AY10","NFX1_MOUSE","Nfx1","Nfx1",NA,"Mus musculus (Mouse)",10090,"Transcriptional repressor NF-X1 (m-Nfx.1) (EC 2.3.2.-) (Nuclear transcription factor, X box-binding protein 1)","UP000000589: Chromosome 4","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"33","MYD88_B1AY13_x1",1,"model_1_multimer_v3_p1_230425_739580",2.391,72.34,0.5626,0.3163,0.139,69,92,1,2,"MYD88_B1AY13_x1_1_model_1_multimer_v3_p1_230425_739580",1,"B1AY13","UBP24_MOUSE","Usp24","Usp24",NA,"Mus musculus (Mouse)",10090,"Ubiquitin carboxyl-terminal hydrolase 24 (EC 3.4.19.12) (Deubiquitinating enzyme 24) (Ubiquitin thioesterase 24) (Ubiquitin-specific-processing protease 24)","UP000000589: Chromosome 4","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"34","MYD88_B1AZI6_x1",1,"model_1_multimer_v3_p1_230424_669704_recycled_14",9.4,68.12,0.5818,0.2336,0.0678,48,55,1,2,"MYD88_B1AZI6_x1_1_model_1_multimer_v3_p1_230424_669704_recycled_14",1,"B1AZI6","THOC2_MOUSE","Thoc2","Thoc2",NA,"Mus musculus (Mouse)",10090,"THO complex subunit 2 (Tho2)","UP000000589: Chromosome X","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"35","MYD88_B2KF05_x1",3,"model_3_multimer_v3_p1_230425_743050_recycled_00",9999,56.15,0.3324,0.3556,0.2953,88,110,1,2,"MYD88_B2KF05_x1_3_model_3_multimer_v3_p1_230425_743050_recycled_00",1,"B2KF05","BRPF3_MOUSE","Brpf3","Brpf3",NA,"Mus musculus (Mouse)",10090,"Bromodomain and PHD finger-containing protein 3","UP000000589: Chromosome 17","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"36","MYD88_B2RQC2_x1",1,"model_1_multimer_v3_p1_230425_219303_recycled_17",12.03,40.42,0.3466,0.4817,0.1549,72,119,1,2,"MYD88_B2RQC2_x1_1_model_1_multimer_v3_p1_230425_219303_recycled_17",1,"B2RQC2","UBP42_MOUSE","Usp42","Usp42",NA,"Mus musculus (Mouse)",10090,"Ubiquitin carboxyl-terminal hydrolase 42 (EC 3.4.19.12) (Deubiquitinating enzyme 42) (Ubiquitin thioesterase 42) (Ubiquitin-specific-processing protease 42)","UP000000589: Chromosome 5","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"37","MYD88_B2RQC6_x1",1,"model_1_multimer_v3_p1_230426_447504_recycled_02",6.65,83.86,0.7969,0.3671,0.222,144,204,1,2,"MYD88_B2RQC6_x1_1_model_1_multimer_v3_p1_230426_447504_recycled_02",1,"B2RQC6","PYR1_MOUSE","Cad","Cad",NA,"Mus musculus (Mouse)",10090,"CAD protein [Includes: Glutamine-dependent carbamoyl-phosphate synthase (EC 6.3.5.5); Aspartate carbamoyltransferase (EC 2.1.3.2); Dihydroorotase (EC 3.5.2.3)]","UP000000589: Chromosome 5","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"38","MYD88_B2RR83_x1",4,"model_4_multimer_v3_p1_230425_086186",2.425,74.4,0.6539,0.3862,0.1575,66,90,1,2,"MYD88_B2RR83_x1_4_model_4_multimer_v3_p1_230425_086186",1,"B2RR83","YTDC2_MOUSE","Ythdc2","Ythdc2",NA,"Mus musculus (Mouse)",10090,"3'-5' RNA helicase YTHDC2 (EC 3.6.4.13) (Keen to exit meiosis leaving testes under-populated protein) (Ketu) (YTH domain-containing protein C2) (mYTHDC2)","UP000000589: Chromosome 18","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"39","MYD88_B2RRD7_x1",5,"model_5_multimer_v3_p1_230425_259915_recycled_10",5.24,58.84,0.3147,0.4517,0.1826,63,79,1,2,"MYD88_B2RRD7_x1_5_model_5_multimer_v3_p1_230425_259915_recycled_10",1,"B2RRD7","BRPF1_MOUSE","Brpf1","Brpf1",NA,"Mus musculus (Mouse)",10090,"Peregrin (Bromodomain and PHD finger-containing protein 1)","UP000000589: Chromosome 6","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"40","MYD88_B2RRE7_x1",4,"model_4_multimer_v3_p1_230424_564936_recycled_00",9999,37.5,0.3389,0.4042,0.1104,98,151,1,2,"MYD88_B2RRE7_x1_4_model_4_multimer_v3_p1_230424_564936_recycled_00",1,"B2RRE7","OTUD4_MOUSE","Otud4 Kiaa1046","Otud4","Kiaa1046","Mus musculus (Mouse)",10090,"OTU domain-containing protein 4 (EC 3.4.19.12)","UP000000589: Chromosome 8","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"41","MYD88_B2RSH2_x1",4,"model_4_multimer_v3_p1_230426_012749_recycled_01",40.63,80.11,0.6478,0.4878,0.2786,66,63,1,2,"MYD88_B2RSH2_x1_4_model_4_multimer_v3_p1_230426_012749_recycled_01",1,"B2RSH2","GNAI1_MOUSE","Gnai1 Gnai-1","Gnai1","Gnai-1","Mus musculus (Mouse)",10090,"Guanine nucleotide-binding protein G(i) subunit alpha-1 (Adenylate cyclase-inhibiting G alpha protein)","UP000000589: Chromosome 5","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"42","MYD88_B2RWS6_x1",3,"model_3_multimer_v3_p1_230424_239357_recycled_15",12.48,40.98,0.3836,0.3846,0.1503,91,156,1,2,"MYD88_B2RWS6_x1_3_model_3_multimer_v3_p1_230424_239357_recycled_15",1,"B2RWS6","EP300_MOUSE","Ep300 P300","Ep300","P300","Mus musculus (Mouse)",10090,"Histone acetyltransferase p300 (p300 HAT) (EC 2.3.1.48) (E1A-associated protein p300) (Histone butyryltransferase p300) (EC 2.3.1.-) (Histone crotonyltransferase p300) (EC 2.3.1.-) (Protein 2-hydroxyisobutyryltransferase p300) (EC 2.3.1.-) (Protein lactyltransferas p300) (EC 2.3.1.-) (Protein propionyltransferase p300) (EC 2.3.1.-)","UP000000589: Chromosome 15","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"43","MYD88_B2RX14_x1",4,"model_4_multimer_v3_p1_230424_525756_recycled_05",5.07,55.79,0.5108,0.313,0.2454,117,165,1,2,"MYD88_B2RX14_x1_4_model_4_multimer_v3_p1_230424_525756_recycled_05",1,"B2RX14","TUT4_MOUSE","Tut4 Kiaa0191 Zcchc11","Tut4","Kiaa0191 Zcchc11","Mus musculus (Mouse)",10090,"Terminal uridylyltransferase 4 (TUTase 4) (EC 2.7.7.52) (Zinc finger CCHC domain-containing protein 11)","UP000000589: Chromosome 4","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
