"FILE","MODEL","TOL","pLDDT","pTM","piTM","iScore","iRes","iCnt","FILE_MODEL","NUM_CLUSTERS","N_MONOMERS","ORIGIN","FILE_N","RANK","inv.RANK","VIS"
"MYD88_O70318_x1",4,13.03,54.68,0.3438,0,0,0,0,"MYD88_O70318_x1_x2_model_4",2,2,"MYD88","MYD88_O70318_x1_2",5,1,"none"
"MYD88_O70318_x1",5,20.37,52.74,0.3228,0.0198,2e-04,11,13,"MYD88_O70318_x1_x2_model_5",1,2,"MYD88","MYD88_O70318_x1_2",2,4,NA
"MYD88_O70435_x1",1,1.3,76.1,0.4547,0.0343,8e-04,16,11,"MYD88_O70435_x1_x2_model_1",1,2,"MYD88","MYD88_O70435_x1_2",5,1,NA
"MYD88_O70435_x1",2,1.19,78.05,0.4696,0.0368,0.0013,19,14,"MYD88_O70435_x1_x2_model_2",1,2,"MYD88","MYD88_O70435_x1_2",4,2,NA
"MYD88_O70435_x1",3,1.72,76.25,0.4698,0.1889,0.0154,30,27,"MYD88_O70435_x1_x2_model_3",1,2,"MYD88","MYD88_O70435_x1_2",1,5,NA
"MYD88_O70435_x1",4,1.32,76.22,0.4626,0.1662,0.0136,26,19,"MYD88_O70435_x1_x2_model_4",1,2,"MYD88","MYD88_O70435_x1_2",2,4,NA
"MYD88_O70435_x1",5,1.2,77.54,0.4644,0.1571,0.0057,25,18,"MYD88_O70435_x1_x2_model_5",1,2,"MYD88","MYD88_O70435_x1_2",3,3,NA
"MYD88_O70572_x1",1,0.78,80.82,0.5676,0.0108,1e-04,7,4,"MYD88_O70572_x1_x2_model_1",2,2,"MYD88","MYD88_O70572_x1_2",1,5,NA
"MYD88_O70572_x1",2,3.51,80.35,0.5632,0,0,0,0,"MYD88_O70572_x1_x2_model_2",2,2,"MYD88","MYD88_O70572_x1_2",5,1,"none"
"MYD88_O70572_x1",3,2.56,81.26,0.5627,0,0,0,0,"MYD88_O70572_x1_x2_model_3",2,2,"MYD88","MYD88_O70572_x1_2",5,1,"none"
"MYD88_O70572_x1",4,0.96,82.01,0.5669,0,0,0,0,"MYD88_O70572_x1_x2_model_4",2,2,"MYD88","MYD88_O70572_x1_2",5,1,"none"
"MYD88_O70572_x1",5,2.78,80.3,0.5662,0.0024,0,3,2,"MYD88_O70572_x1_x2_model_5",2,2,"MYD88","MYD88_O70572_x1_2",5,1,"none"
"MYD88_O70585_x1",1,6.47,63.05,0.3852,0.0559,0.0013,20,16,"MYD88_O70585_x1_x2_model_1",1,2,"MYD88","MYD88_O70585_x1_2",1,5,NA
"MYD88_O70585_x1",2,20.84,62.11,0.4003,0.0262,0.0011,11,9,"MYD88_O70585_x1_x2_model_2",2,2,"MYD88","MYD88_O70585_x1_2",2,4,NA
"MYD88_O70585_x1",3,5.97,61.98,0.3827,0.0117,2e-04,8,6,"MYD88_O70585_x1_x2_model_3",2,2,"MYD88","MYD88_O70585_x1_2",4,2,NA
"MYD88_O70585_x1",4,4.29,64.02,0.3718,0.003,0,4,2,"MYD88_O70585_x1_x2_model_4",2,2,"MYD88","MYD88_O70585_x1_2",5,1,"none"
"MYD88_O70585_x1",5,7.96,61.91,0.3784,0.0285,5e-04,10,6,"MYD88_O70585_x1_x2_model_5",2,2,"MYD88","MYD88_O70585_x1_2",3,3,NA
"MYD88_O70591_x1",1,2.08,69.97,0.374,0.0154,4e-04,10,9,"MYD88_O70591_x1_x2_model_1",2,2,"MYD88","MYD88_O70591_x1_2",2,4,NA
"MYD88_O70591_x1",2,2.62,70.56,0.3719,0,0,0,0,"MYD88_O70591_x1_x2_model_2",2,2,"MYD88","MYD88_O70591_x1_2",5,1,"none"
"MYD88_O70591_x1",3,6.02,70.72,0.3574,0.0151,1e-04,8,6,"MYD88_O70591_x1_x2_model_3",2,2,"MYD88","MYD88_O70591_x1_2",3,3,NA
"MYD88_O70591_x1",4,4.62,70.1,0.3562,0,0,0,0,"MYD88_O70591_x1_x2_model_4",2,2,"MYD88","MYD88_O70591_x1_2",5,1,"none"
"MYD88_O70591_x1",5,3.61,70.53,0.3643,0.0321,0.0011,13,14,"MYD88_O70591_x1_x2_model_5",1,2,"MYD88","MYD88_O70591_x1_2",1,5,NA
"MYD88_O88447_x1",1,0.57,71.86,0.4035,0.1696,0.0162,32,31,"MYD88_O88447_x1_x2_model_1",1,2,"MYD88","MYD88_O88447_x1_2",3,3,NA
"MYD88_O88447_x1",2,3.92,70.35,0.3849,0,0,0,0,"MYD88_O88447_x1_x2_model_2",2,2,"MYD88","MYD88_O88447_x1_2",5,1,"none"
"MYD88_O88447_x1",3,8.37,68.61,0.407,0.2625,0.0605,62,77,"MYD88_O88447_x1_x2_model_3",1,2,"MYD88","MYD88_O88447_x1_2",2,4,NA
"MYD88_O88447_x1",4,1.57,71.59,0.3855,0.0079,1e-04,5,3,"MYD88_O88447_x1_x2_model_4",2,2,"MYD88","MYD88_O88447_x1_2",4,2,NA
"MYD88_O88447_x1",5,2.62,71.75,0.406,0.2087,0.0919,33,24,"MYD88_O88447_x1_x2_model_5",1,2,"MYD88","MYD88_O88447_x1_2",1,5,NA
"MYD88_O88487_x1",1,2.4,72.32,0.4829,0.0075,1e-04,7,4,"MYD88_O88487_x1_x2_model_1",2,2,"MYD88","MYD88_O88487_x1_2",2,4,NA
"MYD88_O88487_x1",2,2.58,72.15,0.4837,0.0062,0,5,3,"MYD88_O88487_x1_x2_model_2",2,2,"MYD88","MYD88_O88487_x1_2",5,1,"none"
"MYD88_O88487_x1",3,6.22,73.98,0.5001,0.0048,0,4,3,"MYD88_O88487_x1_x2_model_3",2,2,"MYD88","MYD88_O88487_x1_2",5,1,"none"
"MYD88_O88487_x1",4,7.12,72.95,0.4839,0,0,0,0,"MYD88_O88487_x1_x2_model_4",2,2,"MYD88","MYD88_O88487_x1_2",5,1,"none"
"MYD88_O88487_x1",5,11.98,69.84,0.4825,0.026,3e-04,11,8,"MYD88_O88487_x1_x2_model_5",2,2,"MYD88","MYD88_O88487_x1_2",1,5,NA
"MYD88_O88502_x1",1,2.64,75.41,0.4582,0.4255,0.15,33,34,"MYD88_O88502_x1_x2_model_1",1,2,"MYD88","MYD88_O88502_x1_2",1,5,NA
"MYD88_O88502_x1",2,2.25,73.05,0.4309,0.3213,0.144,26,27,"MYD88_O88502_x1_x2_model_2",1,2,"MYD88","MYD88_O88502_x1_2",2,4,NA
"MYD88_O88502_x1",3,1.57,74.11,0.4337,0.3547,0.1187,37,35,"MYD88_O88502_x1_x2_model_3",1,2,"MYD88","MYD88_O88502_x1_2",3,3,NA
"MYD88_O88502_x1",4,3.33,75.93,0.4238,0.0447,0.0086,14,11,"MYD88_O88502_x1_x2_model_4",1,2,"MYD88","MYD88_O88502_x1_2",4,2,NA
"MYD88_O88502_x1",5,2.53,73.04,0.4151,0.005,0,4,2,"MYD88_O88502_x1_x2_model_5",2,2,"MYD88","MYD88_O88502_x1_2",5,1,"none"
"MYD88_O88522_x1",1,3.34,74.25,0.2788,0,0,0,0,"MYD88_O88522_x1_x2_model_1",2,2,"MYD88","MYD88_O88522_x1_2",5,1,"none"
"MYD88_O88522_x1",2,4.87,72.89,0.2805,0,0,0,0,"MYD88_O88522_x1_x2_model_2",2,2,"MYD88","MYD88_O88522_x1_2",5,1,"none"
"MYD88_O88522_x1",3,6.2,71.96,0.2753,0,0,0,0,"MYD88_O88522_x1_x2_model_3",2,2,"MYD88","MYD88_O88522_x1_2",5,1,"none"
"MYD88_O88522_x1",4,7.93,71.44,0.2755,0,0,0,0,"MYD88_O88522_x1_x2_model_4",2,2,"MYD88","MYD88_O88522_x1_2",5,1,"none"
"MYD88_O88522_x1",5,5.26,72.4,0.2761,0,0,0,0,"MYD88_O88522_x1_x2_model_5",2,2,"MYD88","MYD88_O88522_x1_2",5,1,"none"
"MYD88_O88544_x1",1,1.17,82.82,0.505,0,0,0,0,"MYD88_O88544_x1_x2_model_1",2,2,"MYD88","MYD88_O88544_x1_2",5,1,"none"
"MYD88_O88544_x1",2,1.8,84.32,0.529,0.0032,1e-04,4,2,"MYD88_O88544_x1_x2_model_2",2,2,"MYD88","MYD88_O88544_x1_2",2,4,NA
"MYD88_O88544_x1",3,1.02,81.78,0.5169,0,0,0,0,"MYD88_O88544_x1_x2_model_3",2,2,"MYD88","MYD88_O88544_x1_2",5,1,"none"
"MYD88_O88544_x1",4,0.73,83.88,0.5191,0,0,0,0,"MYD88_O88544_x1_x2_model_4",2,2,"MYD88","MYD88_O88544_x1_2",5,1,"none"
"MYD88_O88544_x1",5,1.5,79.72,0.5094,0.0221,1e-04,8,7,"MYD88_O88544_x1_x2_model_5",2,2,"MYD88","MYD88_O88544_x1_2",2,4,NA
"MYD88_O88653_x1",1,0.59,81.06,0.5072,0.0098,0.0018,7,5,"MYD88_O88653_x1_x2_model_1",2,2,"MYD88","MYD88_O88653_x1_2",1,5,NA
"MYD88_O88653_x1",2,1.43,81.03,0.4001,0,0,0,0,"MYD88_O88653_x1_x2_model_2",2,2,"MYD88","MYD88_O88653_x1_2",5,1,"none"
"MYD88_O88653_x1",3,1.12,80.5,0.4273,0.0068,1e-04,5,3,"MYD88_O88653_x1_x2_model_3",2,2,"MYD88","MYD88_O88653_x1_2",2,4,NA
"MYD88_O88653_x1",4,1.33,80.68,0.4068,0.0048,0,4,2,"MYD88_O88653_x1_x2_model_4",2,2,"MYD88","MYD88_O88653_x1_2",5,1,"none"
"MYD88_O88653_x1",5,1.56,79.99,0.4008,0.0014,0,2,1,"MYD88_O88653_x1_x2_model_5",2,2,"MYD88","MYD88_O88653_x1_2",5,1,"none"
"MYD88_O88697_x1",1,1.07,80.18,0.5189,0.3621,0.0217,33,38,"MYD88_O88697_x1_x2_model_1",1,2,"MYD88","MYD88_O88697_x1_2",1,5,NA
"MYD88_O88697_x1",2,1.26,80.24,0.5255,0.211,0.0052,26,34,"MYD88_O88697_x1_x2_model_2",1,2,"MYD88","MYD88_O88697_x1_2",4,2,NA
"MYD88_O88697_x1",3,1.21,80.28,0.5186,0.2135,0.0109,26,19,"MYD88_O88697_x1_x2_model_3",1,2,"MYD88","MYD88_O88697_x1_2",3,3,NA
"MYD88_O88697_x1",4,1.17,80.76,0.5224,0.1079,0.0035,24,26,"MYD88_O88697_x1_x2_model_4",1,2,"MYD88","MYD88_O88697_x1_2",5,1,NA
"MYD88_O88697_x1",5,1.34,79.8,0.5127,0.1546,0.0116,26,23,"MYD88_O88697_x1_x2_model_5",1,2,"MYD88","MYD88_O88697_x1_2",2,4,NA
"MYD88_O88746_x1",1,9.52,65.14,0.2786,0,0,0,0,"MYD88_O88746_x1_x2_model_1",2,2,"MYD88","MYD88_O88746_x1_2",5,1,"none"
"MYD88_O88746_x1",2,5.32,64.69,0.2814,0.0203,1e-04,9,7,"MYD88_O88746_x1_x2_model_2",2,2,"MYD88","MYD88_O88746_x1_2",3,3,NA
"MYD88_O88746_x1",3,17.4,64.51,0.2874,0.0126,5e-04,7,4,"MYD88_O88746_x1_x2_model_3",2,2,"MYD88","MYD88_O88746_x1_2",1,5,NA
"MYD88_O88746_x1",4,7.08,65.69,0.279,0,0,0,0,"MYD88_O88746_x1_x2_model_4",2,2,"MYD88","MYD88_O88746_x1_2",5,1,"none"
"MYD88_O88746_x1",5,10.59,63.79,0.2823,0.0064,1e-04,6,3,"MYD88_O88746_x1_x2_model_5",2,2,"MYD88","MYD88_O88746_x1_2",3,3,NA
"MYD88_O88898_x1",1,9.8,60.73,0.3154,0,0,0,0,"MYD88_O88898_x1_x2_model_1",2,2,"MYD88","MYD88_O88898_x1_2",5,1,"none"
"MYD88_O88898_x1",2,13.52,58.7,0.3024,0.0083,1e-04,6,4,"MYD88_O88898_x1_x2_model_2",2,2,"MYD88","MYD88_O88898_x1_2",3,3,NA
"MYD88_O88898_x1",3,9.17,60.14,0.3835,0.4487,0.206,44,40,"MYD88_O88898_x1_x2_model_3",1,2,"MYD88","MYD88_O88898_x1_2",1,5,NA
"MYD88_O88898_x1",4,3.78,60.55,0.313,0.0014,0,2,1,"MYD88_O88898_x1_x2_model_4",2,2,"MYD88","MYD88_O88898_x1_2",5,1,"none"
"MYD88_O88898_x1",5,9.08,58.06,0.3081,0.0282,0.0013,16,11,"MYD88_O88898_x1_x2_model_5",1,2,"MYD88","MYD88_O88898_x1_2",2,4,NA
"MYD88_O88986_x1",1,0.9,83.35,0.5741,0.0189,3e-04,8,6,"MYD88_O88986_x1_x2_model_1",2,2,"MYD88","MYD88_O88986_x1_2",1,5,NA
"MYD88_O88986_x1",2,1,82.43,0.5661,0.0077,1e-04,5,4,"MYD88_O88986_x1_x2_model_2",2,2,"MYD88","MYD88_O88986_x1_2",4,2,NA
"MYD88_O88986_x1",3,2.32,83.24,0.5648,0,0,0,0,"MYD88_O88986_x1_x2_model_3",2,2,"MYD88","MYD88_O88986_x1_2",5,1,"none"
"MYD88_O88986_x1",4,1.82,83.92,0.5693,0.0118,1e-04,5,4,"MYD88_O88986_x1_x2_model_4",2,2,"MYD88","MYD88_O88986_x1_2",4,2,NA
"MYD88_O88986_x1",5,0.78,82.98,0.5705,0.0113,2e-04,9,5,"MYD88_O88986_x1_x2_model_5",2,2,"MYD88","MYD88_O88986_x1_2",2,4,NA
"MYD88_O89079_x1",1,1.23,82.6,0.5069,0.0053,0,5,3,"MYD88_O89079_x1_x2_model_1",2,2,"MYD88","MYD88_O89079_x1_2",5,1,"none"
"MYD88_O89079_x1",2,1.47,81.78,0.4923,0,0,0,0,"MYD88_O89079_x1_x2_model_2",2,2,"MYD88","MYD88_O89079_x1_2",5,1,"none"
"MYD88_O89079_x1",3,1.71,81.16,0.4973,0,0,0,0,"MYD88_O89079_x1_x2_model_3",2,2,"MYD88","MYD88_O89079_x1_2",5,1,"none"
"MYD88_O89079_x1",4,0.9,82.39,0.5017,0.0014,0,2,1,"MYD88_O89079_x1_x2_model_4",2,2,"MYD88","MYD88_O89079_x1_2",5,1,"none"
"MYD88_O89079_x1",5,2.16,81.13,0.4933,0.0014,0,2,1,"MYD88_O89079_x1_x2_model_5",2,2,"MYD88","MYD88_O89079_x1_2",5,1,"none"
"MYD88_O89100_x1",1,2.39,66.58,0.3163,0.1926,0.0285,23,23,"MYD88_O89100_x1_x2_model_1",1,2,"MYD88","MYD88_O89100_x1_2",1,5,NA
"MYD88_O89100_x1",2,7.94,64.5,0.3264,0.0466,0.0015,17,13,"MYD88_O89100_x1_x2_model_2",1,2,"MYD88","MYD88_O89100_x1_2",5,1,NA
"MYD88_O89100_x1",3,7.33,64.84,0.3164,0.2584,0.0203,31,26,"MYD88_O89100_x1_x2_model_3",1,2,"MYD88","MYD88_O89100_x1_2",2,4,NA
"MYD88_O89100_x1",4,4.89,66.91,0.3094,0.0726,0.004,19,18,"MYD88_O89100_x1_x2_model_4",1,2,"MYD88","MYD88_O89100_x1_2",4,2,NA
"MYD88_O89100_x1",5,5.11,63.99,0.3156,0.0813,0.0056,19,17,"MYD88_O89100_x1_x2_model_5",1,2,"MYD88","MYD88_O89100_x1_2",3,3,NA
"MYD88_P00375_x1",1,1.13,80.37,0.425,0.2466,0.0113,30,33,"MYD88_P00375_x1_x2_model_1",1,2,"MYD88","MYD88_P00375_x1_2",2,4,NA
"MYD88_P00375_x1",2,0.77,81.58,0.4343,0.1688,0.0098,25,29,"MYD88_P00375_x1_x2_model_2",1,2,"MYD88","MYD88_P00375_x1_2",3,3,NA
"MYD88_P00375_x1",3,1.34,80.92,0.4177,0.0193,3e-04,12,8,"MYD88_P00375_x1_x2_model_3",2,2,"MYD88","MYD88_P00375_x1_2",5,1,NA
"MYD88_P00375_x1",4,1.22,81.53,0.419,0.0248,3e-04,11,9,"MYD88_P00375_x1_x2_model_4",2,2,"MYD88","MYD88_P00375_x1_2",5,1,NA
"MYD88_P00375_x1",5,1.52,81.17,0.4381,0.3536,0.0743,38,50,"MYD88_P00375_x1_x2_model_5",1,2,"MYD88","MYD88_P00375_x1_2",1,5,NA
"MYD88_P00520_x1",1,9.52,60.07,0.4758,0.4473,0.2348,52,56,"MYD88_P00520_x1_x2_model_1",1,2,"MYD88","MYD88_P00520_x1_2",1,5,NA
"MYD88_P00520_x1",2,24.16,58.72,0.4174,0.4158,0.013,49,63,"MYD88_P00520_x1_x2_model_2",1,2,"MYD88","MYD88_P00520_x1_2",2,4,NA
"MYD88_P00520_x1",3,10.76,59.83,0.4101,0.0014,0,2,1,"MYD88_P00520_x1_x2_model_3",2,2,"MYD88","MYD88_P00520_x1_2",5,1,"none"
"MYD88_P00520_x1",4,16.87,60.59,0.4184,0.0116,0,6,6,"MYD88_P00520_x1_x2_model_4",2,2,"MYD88","MYD88_P00520_x1_2",5,1,"none"
"MYD88_P00520_x1",5,15.88,58.51,0.4141,0.2413,0.012,39,47,"MYD88_P00520_x1_x2_model_5",1,2,"MYD88","MYD88_P00520_x1_2",3,3,NA
"MYD88_P01942_x1",1,1.92,71.17,0.394,0.0972,0.0031,23,19,"MYD88_P01942_x1_x2_model_1",1,2,"MYD88","MYD88_P01942_x1_2",1,5,NA
"MYD88_P01942_x1",2,2.52,73.37,0.3865,0.0098,2e-04,8,4,"MYD88_P01942_x1_x2_model_2",2,2,"MYD88","MYD88_P01942_x1_2",4,2,NA
"MYD88_P01942_x1",3,1.67,73.56,0.375,0.0314,4e-04,14,11,"MYD88_P01942_x1_x2_model_3",1,2,"MYD88","MYD88_P01942_x1_2",3,3,NA
"MYD88_P01942_x1",4,1.27,72.05,0.4057,0.0347,5e-04,14,12,"MYD88_P01942_x1_x2_model_4",1,2,"MYD88","MYD88_P01942_x1_2",2,4,NA
"MYD88_P01942_x1",5,0.68,73.21,0.3758,0.0086,1e-04,8,5,"MYD88_P01942_x1_x2_model_5",2,2,"MYD88","MYD88_P01942_x1_2",5,1,NA
"MYD88_P04925_x1",1,3.1,64.58,0.3274,0.0137,1e-04,7,4,"MYD88_P04925_x1_x2_model_1",2,2,"MYD88","MYD88_P04925_x1_2",2,4,NA
"MYD88_P04925_x1",2,1.56,62.78,0.3294,0.018,1e-04,9,6,"MYD88_P04925_x1_x2_model_2",2,2,"MYD88","MYD88_P04925_x1_2",2,4,NA
"MYD88_P04925_x1",3,3.82,64.87,0.3202,0,0,0,0,"MYD88_P04925_x1_x2_model_3",2,2,"MYD88","MYD88_P04925_x1_2",5,1,"none"
"MYD88_P04925_x1",4,1.96,65.66,0.3282,0.0065,0,5,3,"MYD88_P04925_x1_x2_model_4",2,2,"MYD88","MYD88_P04925_x1_2",5,1,"none"
"MYD88_P04925_x1",5,2.24,64.41,0.3257,0.0014,0,2,1,"MYD88_P04925_x1_x2_model_5",2,2,"MYD88","MYD88_P04925_x1_2",5,1,"none"
"MYD88_P05132_x1",1,0.91,81.92,0.5558,0.061,0.0011,21,16,"MYD88_P05132_x1_x2_model_1",1,2,"MYD88","MYD88_P05132_x1_2",4,2,NA
"MYD88_P05132_x1",2,1.1,82.32,0.5513,0.0355,5e-04,14,9,"MYD88_P05132_x1_x2_model_2",2,2,"MYD88","MYD88_P05132_x1_2",5,1,NA
"MYD88_P05132_x1",3,1.12,82.66,0.5691,0.2377,0.0158,33,30,"MYD88_P05132_x1_x2_model_3",1,2,"MYD88","MYD88_P05132_x1_2",2,4,NA
"MYD88_P05132_x1",4,0.24,85.58,0.6431,0.4517,0.2105,38,35,"MYD88_P05132_x1_x2_model_4",1,2,"MYD88","MYD88_P05132_x1_2",1,5,NA
"MYD88_P05132_x1",5,4.72,82.43,0.5569,0.3192,0.0117,38,44,"MYD88_P05132_x1_x2_model_5",1,2,"MYD88","MYD88_P05132_x1_2",3,3,NA
"MYD88_P05977_x1",1,2.35,70.69,0.3387,0.0014,0,2,1,"MYD88_P05977_x1_x2_model_1",2,2,"MYD88","MYD88_P05977_x1_2",5,1,"none"
"MYD88_P05977_x1",2,1.78,73.56,0.3518,0.004,0,3,2,"MYD88_P05977_x1_x2_model_2",2,2,"MYD88","MYD88_P05977_x1_2",5,1,"none"
"MYD88_P05977_x1",3,0.57,70.51,0.3407,0,0,0,0,"MYD88_P05977_x1_x2_model_3",2,2,"MYD88","MYD88_P05977_x1_2",5,1,"none"
"MYD88_P05977_x1",4,8.5,70.57,0.3445,0,0,0,0,"MYD88_P05977_x1_x2_model_4",2,2,"MYD88","MYD88_P05977_x1_2",5,1,"none"
"MYD88_P05977_x1",5,10.7,70.08,0.3474,0.0037,0,3,2,"MYD88_P05977_x1_x2_model_5",2,2,"MYD88","MYD88_P05977_x1_2",5,1,"none"
"MYD88_P06795_x1",1,1.91,74.65,0.5868,0,0,0,0,"MYD88_P06795_x1_x2_model_1",2,2,"MYD88","MYD88_P06795_x1_2",5,1,"none"
"MYD88_P06795_x1",2,2.19,70.83,0.6117,0,0,0,0,"MYD88_P06795_x1_x2_model_2",2,2,"MYD88","MYD88_P06795_x1_2",5,1,"none"
"MYD88_P06795_x1",3,1.26,72.81,0.6026,0,0,0,0,"MYD88_P06795_x1_x2_model_3",2,2,"MYD88","MYD88_P06795_x1_2",5,1,"none"
"MYD88_P06795_x1",4,0.59,78.32,0.6233,0,0,0,0,"MYD88_P06795_x1_x2_model_4",2,2,"MYD88","MYD88_P06795_x1_2",5,1,"none"
"MYD88_P06795_x1",5,2.5,74.07,0.6189,0,0,0,0,"MYD88_P06795_x1_x2_model_5",2,2,"MYD88","MYD88_P06795_x1_2",5,1,"none"
"MYD88_P08030_x1",1,0.95,82.5,0.4055,0,0,0,0,"MYD88_P08030_x1_x2_model_1",2,2,"MYD88","MYD88_P08030_x1_2",5,1,"none"
"MYD88_P08030_x1",2,1.07,81.32,0.4126,0.0052,1e-04,4,3,"MYD88_P08030_x1_x2_model_2",2,2,"MYD88","MYD88_P08030_x1_2",1,5,NA
"MYD88_P08030_x1",3,0.49,82.14,0.4049,0,0,0,0,"MYD88_P08030_x1_x2_model_3",2,2,"MYD88","MYD88_P08030_x1_2",5,1,"none"
"MYD88_P08030_x1",4,1.08,81.65,0.4076,0,0,0,0,"MYD88_P08030_x1_x2_model_4",2,2,"MYD88","MYD88_P08030_x1_2",5,1,"none"
"MYD88_P08030_x1",5,1.47,80.81,0.4055,0.003,0,4,2,"MYD88_P08030_x1_x2_model_5",2,2,"MYD88","MYD88_P08030_x1_2",5,1,"none"
"MYD88_P09542_x1",1,2.97,70.2,0.3484,0.0091,1e-04,7,4,"MYD88_P09542_x1_x2_model_1",2,2,"MYD88","MYD88_P09542_x1_2",4,2,NA
"MYD88_P09542_x1",2,1.11,71.85,0.3644,0.0251,9e-04,15,10,"MYD88_P09542_x1_x2_model_2",2,2,"MYD88","MYD88_P09542_x1_2",2,4,NA
"MYD88_P09542_x1",3,2.45,69.49,0.341,0,0,0,0,"MYD88_P09542_x1_x2_model_3",2,2,"MYD88","MYD88_P09542_x1_2",5,1,"none"
"MYD88_P09542_x1",4,3.15,70.58,0.3513,0.0633,0.0015,20,17,"MYD88_P09542_x1_x2_model_4",1,2,"MYD88","MYD88_P09542_x1_2",1,5,NA
"MYD88_P09542_x1",5,3.3,70.4,0.3473,0.0097,1e-04,7,5,"MYD88_P09542_x1_x2_model_5",2,2,"MYD88","MYD88_P09542_x1_2",4,2,NA
"MYD88_P10749_x1",1,1.95,67.62,0.3317,0.029,8e-04,21,18,"MYD88_P10749_x1_x2_model_1",1,2,"MYD88","MYD88_P10749_x1_2",3,3,NA
"MYD88_P10749_x1",2,1.13,67.75,0.329,0.0265,7e-04,16,14,"MYD88_P10749_x1_x2_model_2",1,2,"MYD88","MYD88_P10749_x1_2",4,2,NA
"MYD88_P10749_x1",3,4.65,67.55,0.3268,0.0194,8e-04,18,13,"MYD88_P10749_x1_x2_model_3",1,2,"MYD88","MYD88_P10749_x1_2",3,3,NA
"MYD88_P10749_x1",4,3.13,68.93,0.3364,0.0283,6e-04,20,18,"MYD88_P10749_x1_x2_model_4",1,2,"MYD88","MYD88_P10749_x1_2",5,1,NA
"MYD88_P10749_x1",5,6.01,66.69,0.3354,0.1927,0.0058,28,21,"MYD88_P10749_x1_x2_model_5",1,2,"MYD88","MYD88_P10749_x1_2",1,5,NA
"MYD88_P10833_x1",1,1.44,74.27,0.4333,0.2802,0.0767,50,48,"MYD88_P10833_x1_x2_model_1",1,2,"MYD88","MYD88_P10833_x1_2",1,5,NA
"MYD88_P10833_x1",2,1.62,73.55,0.3872,0.1844,0.0234,30,28,"MYD88_P10833_x1_x2_model_2",1,2,"MYD88","MYD88_P10833_x1_2",4,2,NA
"MYD88_P10833_x1",3,2.5,71.96,0.4106,0.2777,0.0466,43,43,"MYD88_P10833_x1_x2_model_3",1,2,"MYD88","MYD88_P10833_x1_2",2,4,NA
"MYD88_P10833_x1",4,1.42,73.5,0.3974,0.2162,0.0208,33,30,"MYD88_P10833_x1_x2_model_4",1,2,"MYD88","MYD88_P10833_x1_2",5,1,NA
"MYD88_P10833_x1",5,1.43,73.17,0.3991,0.276,0.034,39,35,"MYD88_P10833_x1_x2_model_5",1,2,"MYD88","MYD88_P10833_x1_2",3,3,NA
"MYD88_P11835_x1",1,1.01,81.57,0.5625,0,0,0,0,"MYD88_P11835_x1_x2_model_1",2,2,"MYD88","MYD88_P11835_x1_2",5,1,"none"
"MYD88_P11835_x1",2,1.61,80.84,0.5369,0.0345,0.0019,11,9,"MYD88_P11835_x1_x2_model_2",2,2,"MYD88","MYD88_P11835_x1_2",1,5,NA
"MYD88_P11835_x1",3,1.1,81.78,0.5339,0,0,0,0,"MYD88_P11835_x1_x2_model_3",2,2,"MYD88","MYD88_P11835_x1_2",5,1,"none"
"MYD88_P11835_x1",4,2.04,82.24,0.5483,0.0014,0,2,1,"MYD88_P11835_x1_x2_model_4",2,2,"MYD88","MYD88_P11835_x1_2",5,1,"none"
"MYD88_P11835_x1",5,2.63,79.19,0.5222,0.0041,0,4,2,"MYD88_P11835_x1_x2_model_5",2,2,"MYD88","MYD88_P11835_x1_2",5,1,"none"
"MYD88_P11881_x1",1,2.3,72.25,0.5545,0,0,0,0,"MYD88_P11881_x1_x2_model_1",2,2,"MYD88","MYD88_P11881_x1_2",5,1,"none"
"MYD88_P11881_x1",2,5.12,64.22,0.5753,0,0,0,0,"MYD88_P11881_x1_x2_model_2",2,2,"MYD88","MYD88_P11881_x1_2",5,1,"none"
"MYD88_P11881_x1",3,21.71,62.65,0.4429,0,0,0,0,"MYD88_P11881_x1_x2_model_3",2,2,"MYD88","MYD88_P11881_x1_2",5,1,"none"
"MYD88_P11881_x1",4,7.69,69.19,0.521,0,0,0,0,"MYD88_P11881_x1_x2_model_4",2,2,"MYD88","MYD88_P11881_x1_2",5,1,"none"
"MYD88_P11881_x1",5,3,64.21,0.4995,0,0,0,0,"MYD88_P11881_x1_x2_model_5",2,2,"MYD88","MYD88_P11881_x1_2",5,1,"none"
"MYD88_P12849_x1",1,1.26,82.36,0.443,0.0014,0,2,1,"MYD88_P12849_x1_x2_model_1",2,2,"MYD88","MYD88_P12849_x1_2",5,1,"none"
"MYD88_P12849_x1",2,6.14,74.72,0.347,0,0,0,0,"MYD88_P12849_x1_x2_model_2",2,2,"MYD88","MYD88_P12849_x1_2",5,1,"none"
"MYD88_P12849_x1",3,3.27,70.52,0.3109,0.0254,3e-04,18,22,"MYD88_P12849_x1_x2_model_3",1,2,"MYD88","MYD88_P12849_x1_2",2,4,NA
"MYD88_P12849_x1",4,1.17,77.91,0.4149,0.0053,0,5,4,"MYD88_P12849_x1_x2_model_4",2,2,"MYD88","MYD88_P12849_x1_2",5,1,"none"
"MYD88_P12849_x1",5,4.27,73.89,0.4689,0.3416,0.1748,52,47,"MYD88_P12849_x1_x2_model_5",1,2,"MYD88","MYD88_P12849_x1_2",1,5,NA
