Significant,-LOG(P-value),Difference,Protein.IDs,Majority.protein.IDs,Protein.names,Gene.names,Potential.contaminant,Peptides,Valid.values,Valid.values.60.min,Valid.values.unstim,60.min.stim.FG159.neu,60.min.stim.FG160.neu,60.min.stim.FG161.neu,60.min.stim.FG162.neu,unstim.FG10.neu,unstim.FG11.neu,unstim.FG12.neu,unstim.FG9.neu,ORIGIN,PULLED_PROTEIN,KO
TRUE,3.02176264831096,-2.0944242477417,O55028,O55028,"[3-methyl-2-oxobutanoate dehydrogenase [lipoamide]] kinase, mitochondrial",Bckdk,NA,9,8,4,4,16.1548004150391,16.4421005249023,15.5687999725342,17.1168003082275,18.4713001251221,18.029899597168,18.5184993743896,18.6404991149902,60,MYD88,NONE
TRUE,1.26187040679824,2.62457466125488,O55033,O55033,Cytoplasmic protein NCK2,Nck2,NA,8,6,4,2,14.8843002319336,15.1647996902466,15.2706003189087,16.4179992675781,NA,NA,11.4476003646851,14.1721000671387,60,MYD88,NONE
TRUE,1.99191433096511,-1.21754884719849,O55135,O55135,Eukaryotic translation initiation factor 6,Eif6,NA,7,8,4,4,18.3584003448486,18.7597007751465,18.4657001495361,19.6909008026123,19.8036994934082,20.0359992980957,19.9041996002197,20.4009990692139,60,MYD88,NONE
TRUE,3.57210425760785,-1.81292486190796,O55142,O55142,60S ribosomal protein L35a,Rpl35a,NA,6,8,4,4,22.4948997497559,22.7763996124268,22.182300567627,22.7014007568359,24.6529998779297,24.0072002410889,24.7327003479004,24.0137996673584,60,MYD88,NONE
TRUE,2.41596814640821,1.24774980545044,O55143;Q8R429,O55143,Sarcoplasmic/endoplasmic reticulum calcium ATPase 2,Atp2a2,NA,27,8,4,4,17.6665000915527,18.8463001251221,18.4783000946045,18.6912994384766,17.0662002563477,17.0585994720459,17.3878002166748,17.1788005828857,60,MYD88,NONE
TRUE,2.23824587205579,-1.12947487831116,O55201,O55201,Transcription elongation factor SPT5,Supt5h,NA,23,8,4,4,14.1427001953125,15.0436000823975,14.9204998016357,15.3308000564575,16.2287998199463,15.7836999893188,15.9678001403809,15.9751996994019,60,MYD88,NONE
TRUE,2.69915824758439,-1.34837532043457,O70133,O70133,ATP-dependent RNA helicase A,Dhx9,NA,54,8,4,4,20.7738990783691,21.7849998474121,21.4939994812012,21.899299621582,22.8565998077393,22.8362998962402,22.9612998962402,22.691499710083,60,MYD88,NONE
TRUE,2.43071588351666,-1.47927522659302,O70194,O70194,Eukaryotic translation initiation factor 3 subunit D,Eif3d,NA,24,8,4,4,18.7896995544434,19.8750991821289,19.4151000976563,20.2028999328613,21.023099899292,20.7845001220703,21.2343997955322,21.1578998565674,60,MYD88,NONE
TRUE,3.85264401909646,-2.03114986419678,O70279,O70279,Protein DGCR14,Dgcr14,NA,4,8,4,4,11.9482002258301,12.4982004165649,12.0348997116089,12.469500541687,14.1361999511719,13.8046998977661,14.6660003662109,14.4685001373291,60,MYD88,NONE
TRUE,2.94262437689299,-3.21635007858276,O70293;Q8VEB1;O70291,O70293,G protein-coupled receptor kinase 6,Grk6,NA,8,6,2,4,NA,12.1111001968384,11.8234996795654,NA,15.1090002059937,15.3190002441406,14.548999786377,15.7575998306274,60,MYD88,NONE
TRUE,4.22211073387239,-1.48092460632324,O70305,O70305,Ataxin-2,Atxn2,NA,25,8,4,4,17.1728000640869,17.4514007568359,17.5949001312256,17.4351005554199,18.9314994812012,18.6991004943848,19.2201995849609,18.7271003723145,60,MYD88,NONE
TRUE,2.21191542545386,-1.13342499732971,O70310,O70310,Glycylpeptide N-tetradecanoyltransferase 1,Nmt1,NA,9,8,4,4,15.7074003219604,14.911600112915,16.0552997589111,16.0436992645264,16.9776992797852,16.7173004150391,16.7898998260498,16.7667999267578,60,MYD88,NONE
TRUE,2.22752361969188,-2.37199997901917,O70422,O70422,General transcription factor IIH subunit 4,Gtf2h4,NA,6,8,4,4,13.125599861145,12.7400999069214,15.184100151062,12.9806003570557,15.8642997741699,15.6954002380371,15.8852996826172,16.0734004974365,60,MYD88,NONE
TRUE,2.54972189458598,-1.77230024337769,O70503,O70503,Very-long-chain 3-oxoacyl-CoA reductase,Hsd17b12,NA,8,8,4,4,18.0506992340088,16.7346992492676,16.8127002716064,16.4626998901367,18.7945995330811,18.7628993988037,18.5757999420166,19.0167007446289,60,MYD88,NONE
TRUE,4.38987564603925,-1.69512462615967,O70551;Q9Z0G2,O70551,SRSF protein kinase 1,Srpk1,NA,21,8,4,4,18.2304000854492,18.7532005310059,18.2721996307373,18.7437000274658,20.3169994354248,20.0461006164551,20.306999206543,20.109899520874,60,MYD88,NONE
TRUE,2.02336813153329,-2.25840044021606,O88196,O88196,E3 ubiquitin-protein ligase TTC3,Ttc3,NA,24,8,4,4,12.6022996902466,12.667200088501,10.4273996353149,12.6113996505737,13.7251005172729,14.1821002960205,14.6021003723145,14.8325996398926,60,MYD88,NONE
TRUE,2.66442570394302,-2.06219983100891,O88286,O88286,Protein Wiz,Wiz,NA,13,8,4,4,12.2248001098633,13.8478002548218,13.1738996505737,13.7947998046875,15.2908000946045,15.2728996276855,15.6984996795654,15.0278997421265,60,MYD88,NONE
TRUE,1.65874822184075,-1.35444974899292,O88291,O88291,DBIRD complex subunit ZNF326,Znf326,NA,15,8,4,4,15.2192001342773,17.0984992980957,16.1315994262695,16.9479007720947,17.948299407959,17.5336990356445,17.6609001159668,17.6721000671387,60,MYD88,NONE
TRUE,4.61188665546147,2.80522489547729,O88342,O88342,WD repeat-containing protein 1,Wdr1,NA,19,8,4,4,20.4328994750977,21.1851005554199,20.641300201416,20.8668994903564,17.8691005706787,17.940299987793,17.6208992004395,18.4750003814697,60,MYD88,NONE
TRUE,2.88887195016555,2.51796007156372,O88351,O88351,Inhibitor of nuclear factor kappa-B kinase subunit beta,Ikbkb,NA,3,8,4,4,10.9716005325317,11.815899848938,11.5268001556396,12.3238000869751,8.23392009735107,9.23258018493652,9.20207023620605,9.89768981933594,60,MYD88,NONE
TRUE,3.05402463728508,-1.57412505149841,O88379,O88379,Bromodomain adjacent to zinc finger domain protein 1A,Baz1a,NA,26,8,4,4,14.3936996459961,14.8839998245239,13.7053003311157,14.0602998733521,15.6717004776001,15.8256998062134,15.8877000808716,15.9546995162964,60,MYD88,NONE
TRUE,3.6889077631382,2.65625,O88398,O88398,Advillin,Avil,NA,41,8,4,4,23.1814002990723,24.5737991333008,24.4013996124268,24.1347999572754,21.4659004211426,21.4064998626709,21.1096992492676,21.6842994689941,60,MYD88,NONE
TRUE,2.66820613963322,2.74974966049194,O88455,O88455,7-dehydrocholesterol reductase,Dhcr7,NA,2,6,4,2,16.3803005218506,17.6089992523193,16.7446002960205,16.8482990264893,NA,14.0611000061035,14.2305002212524,NA,60,MYD88,NONE
TRUE,2.22872394484054,-2.47311472892761,O88466,O88466,Zinc finger protein 106,Znf106,NA,14,6,2,4,NA,10.5459203720093,NA,11.7384004592896,13.4855003356934,13.2019996643066,13.6680002212524,14.1056003570557,60,MYD88,NONE
TRUE,4.9153414724639,4.66189956665039,O88502,O88502,"High affinity cAMP-specific and IBMX-insensitive 3,5-cyclic phosphodiesterase 8A",Pde8a,NA,24,8,4,4,18.8910999298096,19.410099029541,19.5953998565674,18.9496002197266,14.5921001434326,15.201000213623,13.7063999176025,14.6991004943848,60,MYD88,NONE
TRUE,2.03614340724203,1.66351509094238,O88508,O88508,DNA (cytosine-5)-methyltransferase 3A,Dnmt3a,NA,6,8,4,4,11.4523000717163,12.5750999450684,12.6254005432129,12.3004999160767,10.0167198181152,10.7007999420166,11.5053005218506,10.0764198303223,60,MYD88,NONE
TRUE,1.95445198886553,3.39677000045776,O88543,O88543,COP9 signalosome complex subunit 3,Cops3,NA,2,6,4,2,12.4937000274658,14.8199005126953,13.5122003555298,12.9732999801636,NA,9.87619018554688,NA,10.2298202514648,60,MYD88,NONE
TRUE,3.94811024715923,-2.28585004806519,O88569,O88569,Heterogeneous nuclear ribonucleoproteins A2/B1,Hnrnpa2b1,NA,26,8,4,4,22.3679008483887,23.2548999786377,22.7413005828857,23.4344997406006,25.4377994537354,25.0820007324219,25.3040008544922,25.118200302124,60,MYD88,NONE
TRUE,4.57509319167143,-1.83667492866516,O88665,O88665,Bromodomain-containing protein 7,Brd7,NA,17,8,4,4,14.930700302124,14.7903003692627,15.3332996368408,14.8065004348755,16.9708995819092,16.709400177002,16.5685005187988,16.9587001800537,60,MYD88,NONE
TRUE,2.50114850593342,-2.01185011863709,O88700,O88700,Bloom syndrome protein homolog,Blm,NA,26,8,4,4,13.5918998718262,14.1543998718262,14.2361001968384,15.5025005340576,16.3190002441406,16.2320003509521,16.763500213623,16.2178001403809,60,MYD88,NONE
TRUE,2.54880565859752,3.288383324941,O88738,O88738,Baculoviral IAP repeat-containing protein 6,Birc6,NA,16,7,4,3,11.921199798584,12.6026000976563,11.9277000427246,11.93630027771,8.70907020568848,7.68257999420166,10.034049987793,NA,60,MYD88,NONE
TRUE,2.02998041281894,-2.26622486114502,O88796,O88796,Ribonuclease P protein subunit p30,Rpp30,NA,9,8,4,4,15.1454000473022,13.1134004592896,15.74880027771,14.1930999755859,17.0790996551514,16.6828994750977,17.1175003051758,16.386100769043,60,MYD88,NONE
TRUE,1.17952855799208,-1.73545265197754,O88852,O88852,Testis-specific Y-encoded-like protein 1,Tspyl1,NA,4,8,4,4,12.2027997970581,13.8793001174927,13.0947999954224,10.3648900985718,13.9043998718262,14.6028003692627,13.8802003860474,14.0961999893188,60,MYD88,NONE
TRUE,2.77853943843705,-1.20146640141805,O88895,O88895,Histone deacetylase 3,Hdac3,NA,4,5,3,2,NA,11.4315004348755,11.203800201416,11.3790998458862,NA,12.6276998519897,12.4514999389648,NA,60,MYD88,NONE
TRUE,3.66267577387197,-3.39149975776672,O88967,O88967,ATP-dependent zinc metalloprotease YME1L1,Yme1l1,NA,16,8,4,4,12.2786998748779,13.6315002441406,12.052300453186,12.4860000610352,16.282299041748,15.5334005355835,15.6454000473022,16.5534000396729,60,MYD88,NONE
TRUE,2.49696464490928,-6.25393311182658,O89086,O89086,RNA-binding protein 3,Rbm3,NA,2,7,3,4,15.0239000320435,NA,17.2308006286621,12.5052003860474,21.9148006439209,20.934700012207,20.8610992431641,20.9850006103516,60,MYD88,NONE
TRUE,3.01139842781761,3.63079086939494,P00493,P00493,Hypoxanthine-guanine phosphoribosyltransferase,Hprt1,NA,6,7,4,3,16.7518997192383,17.3073997497559,17.1733989715576,17.4361991882324,12.7475004196167,NA,14.6956005096436,13.1661996841431,60,MYD88,NONE
TRUE,2.50009300779899,2.15675020217896,P01831,P01831,Thy-1 membrane glycoprotein,Thy1,NA,7,8,4,4,24.8290004730225,26.6002998352051,25.135799407959,26.1951007843018,23.2789993286133,23.6226997375488,23.2576999664307,23.9738006591797,60,MYD88,NONE
TRUE,3.78504289135215,3.70260000228882,P01899;P01897;P01898;P01896;P01895,P01899;P01897,"H-2 class I histocompatibility antigen, D-B alpha chain;H-2 class I histocompatibility antigen, L-D alpha chain",H2-D1;H2-L,NA,9,8,4,4,16.5170001983643,17.7084999084473,17.0702991485596,17.5221004486084,13.8516998291016,14.2795000076294,13.2304000854492,12.645899772644,60,MYD88,NONE
TRUE,3.91622677155792,6.70194506645203,P01901;P14428;P03991,P01901,"H-2 class I histocompatibility antigen, K-B alpha chain",H2-K1,NA,10,8,4,4,17.1392002105713,18.1590995788574,18.0114002227783,18.1259002685547,11.5516996383667,9.60291004180908,10.5013103485107,12.9718999862671,60,MYD88,NONE
TRUE,1.77545121037838,-1.15122509002686,P03975,P03975,IgE-binding protein,Iap,NA,17,8,4,4,20.783899307251,22.2374992370605,21.1646003723145,21.9624996185303,22.7626991271973,22.4498996734619,22.6641006469727,22.8766994476318,60,MYD88,NONE
TRUE,1.88455615576029,-2.8951670328776,P04104,P04104,"Keratin, type II cytoskeletal 1",Krt1,NA,12,5,2,3,10.523099899292,NA,NA,11.9668998718262,14.0050001144409,14.226300239563,14.1892004013062,NA,60,MYD88,NONE
TRUE,4.2664846985928,4.87449979782104,P06240,P06240,Proto-oncogene tyrosine-protein kinase LCK,Lck,NA,19,8,4,4,19.2218990325928,19.8633003234863,20.4654998779297,19.9736003875732,15.1205997467041,15.0725002288818,13.9251003265381,15.9081001281738,60,MYD88,NONE
TRUE,2.89475306568472,1.98972511291504,P06800,P06800,Receptor-type tyrosine-protein phosphatase C,Ptprc,NA,13,8,4,4,15.3571996688843,15.9342994689941,16.2077007293701,15.6485004425049,13.2792997360229,14.0473003387451,13.3397998809814,14.5223999023438,60,MYD88,NONE
TRUE,2.20333802823532,3.71060037612915,P07091,P07091,Protein S100-A4,S100a4,NA,8,8,4,4,23.2180995941162,25.8703994750977,23.8628005981445,24.0823001861572,19.6677989959717,22.6315994262695,20.1112003326416,19.7805995941162,60,MYD88,NONE
TRUE,2.13605116795988,-1.60369944572449,P07742,P07742,Ribonucleoside-diphosphate reductase large subunit,Rrm1,NA,12,8,4,4,14.1212997436523,14.6668996810913,15.5565004348755,14.5924997329712,16.0429992675781,16.0660991668701,16.0953998565674,17.1474990844727,60,MYD88,NONE
TRUE,4.59961364443519,2.36247539520264,P08752;P20612;Q3V3I2;P18872,P08752,Guanine nucleotide-binding protein G(i) subunit alpha-2,Gnai2,NA,20,8,4,4,23.326099395752,24.1450996398926,24.0806999206543,24.0841007232666,21.5578002929688,21.4529991149902,21.4594993591309,21.715799331665,60,MYD88,NONE
TRUE,4.43779974572161,-1.91292500495911,P08775,P08775,DNA-directed RNA polymerase II subunit RPB1,Polr2a,NA,46,8,4,4,15.4574003219604,15.9137001037598,15.7075004577637,16.0816993713379,17.4605007171631,17.5925998687744,17.9857006072998,17.7731990814209,60,MYD88,NONE
TRUE,3.01955389257897,1.69482493400574,P09103,P09103,Protein disulfide-isomerase,P4hb,NA,3,6,4,2,13.7959003448486,13.3018999099731,13.2465000152588,13.5620002746582,11.8493003845215,NA,11.7142000198364,NA,60,MYD88,NONE
TRUE,3.58500555887097,-1.96974992752075,P09405,P09405,Nucleolin,Ncl,NA,26,8,4,4,22.1832008361816,22.6292991638184,21.5632991790771,22.2406005859375,23.8369998931885,24.0305995941162,24.4696998596191,24.1581001281738,60,MYD88,NONE
TRUE,4.02172751382808,-2.50980019569397,P0C090,P0C090,Roquin-2,Rc3h2,NA,9,8,4,4,11.2737998962402,11.1072998046875,10.9941997528076,11.8878002166748,13.3709001541138,13.7978000640869,13.8425998687744,14.2910003662109,60,MYD88,NONE
TRUE,1.97395048217448,1.65509986877441,P10605,P10605,Cathepsin B;Cathepsin B light chain;Cathepsin B heavy chain,Ctsb,NA,5,8,4,4,15.7384996414185,16.8426990509033,16.3980007171631,17.242000579834,14.5468997955322,14.2065000534058,15.5938005447388,15.2536001205444,60,MYD88,NONE
TRUE,1.77251348756637,1.67182469367981,P10711;Q9QVN7,P10711,Transcription elongation factor A protein 1,Tcea1,NA,8,8,4,4,16.1681995391846,16.8694000244141,16.6478004455566,15.4266996383667,13.9913997650146,15.22230052948,15.3613004684448,13.8498001098633,60,MYD88,NONE
TRUE,3.11081813760865,2.67984962463379,P10852,P10852,4F2 cell-surface antigen heavy chain,Slc3a2,NA,15,8,4,4,17.6774005889893,17.9811992645264,18.3960990905762,17.7738990783691,16.0004997253418,14.1415996551514,15.4809999465942,15.4861001968384,60,MYD88,NONE
TRUE,2.25512870875788,-1.11119985580444,Q8CGP2;Q8CGP1;Q64475;P10853;Q9D2U9;Q8CGP0;P70696;Q64524,Q8CGP2;Q8CGP1;Q64475;P10853;Q9D2U9;Q8CGP0;P70696;Q64524,Histone H2B type 1-P;Histone H2B type 1-K;Histone H2B type 1-B;Histone H2B type 1-F/J/L;Histone H2B type 3-A;Histone H2B type 3-B;Histone H2B type 1-A;Histone H2B type 2-E,Hist1h2bp;Hist1h2bk;Hist1h2bb;Hist1h2bf;Hist3h2ba;Hist3h2bb;Hist1h2ba;Hist2h2be,NA,9,8,4,4,24.4386005401611,24.982400894165,24.9314994812012,25.5293006896973,26.2574005126953,25.7105007171631,26.3330001831055,26.0256996154785,60,MYD88,NONE
TRUE,2.52114400143505,1.65532493591309,P11370,P11370,Retrovirus-related Env polyprotein from Fv-4 locus,Fv4,NA,3,8,4,4,15.2372999191284,15.9678001403809,15.6717004776001,16.2238998413086,13.9709997177124,14.8346004486084,13.522500038147,14.1513004302979,60,MYD88,NONE
TRUE,3.00723569817427,-1.43740010261536,P11440;P30285;Q3V3A1;O35495;Q04735,P11440,Cyclin-dependent kinase 1,Cdk1,NA,16,8,4,4,15.8768997192383,16.6145992279053,16.2798004150391,15.6535997390747,17.4440994262695,17.301700592041,17.8169994354248,17.6117000579834,60,MYD88,NONE
TRUE,1.51697622831286,-1.18820023536682,P11942,P11942,T-cell surface glycoprotein CD3 gamma chain,Cd3g,NA,2,8,4,4,14.5901002883911,14.8915996551514,14.1998996734619,14.7558002471924,15.8955001831055,14.7497005462646,16.6627998352051,15.8822002410889,60,MYD88,NONE
TRUE,2.79781470798535,-1.8503246307373,P12970,P12970,60S ribosomal protein L7a,Rpl7a,NA,18,8,4,4,24.4726009368896,25.5114994049072,24.3656005859375,25.4536991119385,26.9832992553711,26.4552993774414,27.0835990905762,26.6825008392334,60,MYD88,NONE
TRUE,4.8787174252077,3.56790018081665,P13020,P13020,Gelsolin,Gsn,NA,27,8,4,4,22.7649002075195,23.8628005981445,23.0834999084473,23.449499130249,19.4039001464844,19.7063999176025,19.6824989318848,20.0963001251221,60,MYD88,NONE
TRUE,1.86140131341325,2.03394985198975,P13439,P13439,Uridine 5-monophosphate synthase;Orotate phosphoribosyltransferase;Orotidine 5-phosphate decarboxylase,Umps,NA,12,8,4,4,15.0286998748779,15.9317998886108,16.1984004974365,16.9214000701904,14.3838005065918,12.6582002639771,14.4439001083374,14.4586000442505,60,MYD88,NONE
TRUE,4.70840380987921,-2.0546498298645,P13864,P13864,DNA (cytosine-5)-methyltransferase 1,Dnmt1,NA,57,8,4,4,15.719500541687,15.8393001556396,15.8399000167847,16.1993999481201,18.0102005004883,17.5930004119873,17.9694995880127,18.2439994812012,60,MYD88,NONE
TRUE,3.56006234879301,-1.9000506401062,P14115,P14115,60S ribosomal protein L27a,Rpl27a,NA,8,8,4,4,23.2481002807617,23.9130992889404,23.0161991119385,23.9356994628906,25.3577995300293,25.2283000946045,25.6608009338379,25.4664001464844,60,MYD88,NONE
TRUE,2.4473955835191,-1.97077512741089,P14131,P14131,40S ribosomal protein S16,Rps16,NA,12,8,4,4,22.8122005462646,23.8325004577637,22.6326999664307,24.0956993103027,25.335599899292,24.7849998474121,25.8598003387451,25.2758007049561,60,MYD88,NONE
TRUE,3.53604514643295,-1.32264995574951,P14148,P14148,60S ribosomal protein L7,Rpl7,NA,19,8,4,4,25.2313995361328,25.1571006774902,24.8803005218506,24.9902992248535,26.3386993408203,25.9976005554199,26.4533004760742,26.7600994110107,60,MYD88,NONE
TRUE,2.09378238814828,2.62024132410685,P14576,P14576,Signal recognition particle 54 kDa protein,Srp54,NA,6,7,4,3,14.5588998794556,14.4651002883911,15.8633003234863,14.6501998901367,13.308500289917,11.341700553894,NA,12.1422004699707,60,MYD88,NONE
TRUE,2.91493338111552,2.20529985427856,P14685,P14685,26S proteasome non-ATPase regulatory subunit 3,Psmd3,NA,10,8,4,4,16.6413993835449,17.7689990997314,16.5356006622314,17.2280006408691,14.5373001098633,14.4563999176025,14.7779998779297,15.5811004638672,60,MYD88,NONE
TRUE,3.59802947120219,-1.62625026702881,P14869,P14869,60S acidic ribosomal protein P0,Rplp0,NA,17,8,4,4,23.5590000152588,24.2273998260498,23.5734996795654,24.2376003265381,25.4118995666504,25.3404006958008,25.6791000366211,25.6711006164551,60,MYD88,NONE
TRUE,2.75651491691402,2.5423158009847,P15379,P15379,CD44 antigen,Cd44,NA,5,7,4,3,15.8206005096436,17.1789989471436,16.6884994506836,16.6824989318848,14.3435001373291,13.44700050354,NA,14.3605003356934,60,MYD88,NONE
TRUE,2.05516790939773,-3.18522500991821,P15864;Q07133,P15864,Histone H1.2,Hist1h1c,NA,5,8,4,4,18.807300567627,19.2012996673584,15.7870998382568,19.1800003051758,21.4451999664307,21.0471000671387,21.654899597168,21.5694007873535,60,MYD88,NONE
TRUE,3.40606729569329,-2.22707509994507,P16254,P16254,"Signal recognition particle 14 kDa protein;Signal recognition particle 14 kDa protein, N-terminally processed",Srp14,NA,5,8,4,4,17.4151000976563,17.1016998291016,18.0389995574951,17.5158996582031,19.9025001525879,19.3104991912842,20.3703002929688,19.3966999053955,60,MYD88,NONE
TRUE,1.21115003525196,-1.44229984283447,P16330,P16330,"2,3-cyclic-nucleotide 3-phosphodiesterase",Cnp,NA,9,8,4,4,13.2411003112793,14.075400352478,16.0034999847412,14.9667997360229,15.8773002624512,15.5165004730225,16.1761989593506,16.4860000610352,60,MYD88,NONE
TRUE,1.63873434363532,-1.32670021057129,P17182;P17183;P21550,P17182,Alpha-enolase,Eno1,NA,21,8,4,4,17.6086006164551,18.4617004394531,18.0954990386963,18.8948001861572,19.8565998077393,18.8500003814697,19.2537002563477,20.4071006774902,60,MYD88,NONE
TRUE,2.46971954507348,-2.12639951705933,P17225,P17225,Polypyrimidine tract-binding protein 1,Ptbp1,NA,14,8,4,4,20.8430004119873,19.7821998596191,21.8472995758057,21.2171001434326,22.8901996612549,22.9475994110107,23.4596996307373,22.8976993560791,60,MYD88,NONE
TRUE,3.06612511983028,-1.53757476806641,P17426,P17426,AP-2 complex subunit alpha-1,Ap2a1,NA,39,8,4,4,17.7588005065918,18.1534996032715,18.6546993255615,18.7831001281738,19.9839992523193,19.7656002044678,20.0517997741699,19.6989994049072,60,MYD88,NONE
TRUE,3.63968732279302,-2.08595037460327,P17427,P17427,AP-2 complex subunit alpha-2,Ap2a2,NA,31,8,4,4,15.6747999191284,15.207200050354,16.1434993743896,16.0231990814209,18.2322998046875,17.4309997558594,17.8493995666504,17.8798007965088,60,MYD88,NONE
TRUE,3.05256836873596,2.61422491073608,P17742,P17742,"Peptidyl-prolyl cis-trans isomerase A;Peptidyl-prolyl cis-trans isomerase A, N-terminally processed",Ppia,NA,7,8,4,4,18.6042995452881,19.1052989959717,18.0083999633789,18.8917007446289,16.8722991943359,16.3868007659912,15.3776998519897,15.5159997940063,60,MYD88,NONE
TRUE,4.57554608129818,3.3031747341156,P17809,P17809,"Solute carrier family 2, facilitated glucose transporter member 1",Slc2a1,NA,4,8,4,4,18.7982006072998,19.872200012207,18.9692001342773,19.4517993927002,15.8213005065918,15.6031999588013,16.2143001556396,16.2399005889893,60,MYD88,NONE
TRUE,3.62229844526864,3.87477493286133,P18181,P18181,CD48 antigen,Cd48,NA,8,8,4,4,19.8671989440918,20.7898998260498,20.1868000030518,20.2155990600586,17.05419921875,15.1198997497559,17.0813999176025,16.3048992156982,60,MYD88,NONE
TRUE,1.61464197478178,-1.32870030403137,P19246,P19246,Neurofilament heavy polypeptide,Nefh,NA,13,8,4,4,13.1301002502441,14.4390001296997,14.0713996887207,15.1381998062134,15.3998003005981,15.7687997817993,15.7679004669189,15.157000541687,60,MYD88,NONE
TRUE,1.75654294263297,-1.20849990844727,P19253,P19253,60S ribosomal protein L13a,Rpl13a,NA,10,8,4,4,23.0158996582031,23.9911003112793,22.5825996398926,23.9659004211426,24.8153991699219,24.2716999053955,24.5580005645752,24.7444000244141,60,MYD88,NONE
