Significant,-LOG(P-value),Difference,T:.Protein.IDs,T:.Majority.protein.IDs,T:.Protein.names,T:.Gene.names,Symbol.color,Symbol.type,Symbol.size,Show.label,C:.Only.identified.by.site,C:.Reverse,C:.Potential.contami1000t,N:.Peptides,N:.Mol..weight.[kDa],N:.Valid.values,N:.Valid.values.60.min,N:.Valid.values.unstim,60.min.FG199.neu,60.min.FG200.neu,60.min.FG201.neu,60.min.FG202.neu,unstim.FG196.neu,unstim.FG197.neu,unstim.FG198.neu,ORIGIN,PULLED_PROTEIN,KO
TRUE,1.96185590285881,-1.47210836410522,Q8VDJ3,Q8VDJ3,Vigilin,Hdlbp,Color2 [DarkGray],1,4,NA,NA,NA,NA,8,141.74,8,4,4,11.052300453186,12.2309999465942,11.3861999511719,12.3162002563477,13.2406997680664,13.3135004043579,13.1014003753662,60,IRAK1,NONE
TRUE,1.50493872172003,-1.54471476872762,Q8VDN2,Q8VDN2,Sodium/potassium-transporting ATPase subunit alpha-1,Atp1a1,Color2 [DarkGray],1,4,NA,NA,NA,NA,2,112.98,8,4,4,10.4777002334595,10.0095901489258,9.66875076293945,9.93389987945557,12.1865997314453,12.0964002609253,10.4186000823975,60,IRAK1,NONE
TRUE,1.79111098431532,-2.6386995315551798,Q8VDP2,Q8VDP2,UPF0428 protein CXorf56 homolog,NA,Color2 [DarkGray],1,4,NA,NA,NA,NA,3,25.594,7,3,4,13.9086999893188,12.210599899292,NA,13.9439001083374,16.0422992706299,16.5380992889404,15.3989000320435,60,IRAK1,NONE
TRUE,4.12917898941702,-1.55588308970134,Q8VEE4,Q8VEE4,"Replication protein A 70 kDa DNA-binding subunit;Replication protein A 70 kDa DNA-binding subunit, N-terminally processed",Rpa1,Color2 [DarkGray],1,4,NA,NA,NA,NA,19,69.036,8,4,4,18.0277996063232,18.3470993041992,18.1716995239258,18.4624004364014,19.9575996398926,19.6924991607666,19.774299621582,60,IRAK1,NONE
TRUE,2.28331375136637,-2.7273162206014,Q8VH51,Q8VH51,RNA-binding protein 39,Rbm39,Color2 [DarkGray],1,4,NA,NA,NA,NA,21,59.406,8,4,4,20.1697998046875,19.4715003967285,19.5466995239258,20.5009994506836,23.2910995483398,23.1933994293213,21.4641990661621,60,IRAK1,NONE
TRUE,1.77057339177762,-3.11602473258972,Q8VHN7,Q8VHN7,G-protein coupled receptor 98,Gpr98,Color2 [DarkGray],1,4,NA,NA,NA,NA,3,687.45,8,4,4,9.44838047027588,8.87340068817139,8.82048034667969,10.0428400039673,13.2409000396729,13.532600402832,10.463399887085,60,IRAK1,NONE
TRUE,1.16369489095881,-1.70120739936829,Q8VHR5,Q8VHR5,Transcriptional repressor p66-beta,Gatad2b,Color2 [DarkGray],1,4,NA,NA,NA,NA,2,65.41,8,4,4,10.7904996871948,10.9502000808716,9.67362022399902,8.49685001373291,11.9892997741699,12.0706996917725,10.9770002365112,60,IRAK1,NONE
TRUE,0.918956632212857,-1.98374716440837,Q8VI75,Q8VI75,Importin-4,Ipo4,Color2 [DarkGray],1,4,NA,NA,NA,NA,1,119.27,6,3,3,10.7624998092651,9.25765991210938,NA,8.77400016784668,12.2560005187988,10.907600402832,NA,60,IRAK1,NONE
TRUE,2.03096888671359,-1.79533330599467,Q8VI93,Q8VI93,2-5-oligoadenylate synthase 3,Oas3,Color2 [DarkGray],1,4,NA,NA,NA,NA,5,126.33,8,4,4,12.2053003311157,10.8900003433228,11.4727001190186,12.2323999404907,13.4619998931885,13.9546003341675,13.0697002410889,60,IRAK1,NONE
TRUE,1.54863759887096,-1.66300829251607,Q8VIJ6,Q8VIJ6,"Splicing factor, proline- and glutamine-rich",Sfpq,Color2 [DarkGray],1,4,NA,NA,NA,NA,5,75.441,8,4,4,13.7470998764038,13.856499671936,13.3337001800537,13.6008005142212,15.3423004150391,16.3668994903564,14.1834001541138,60,IRAK1,NONE
TRUE,2.22189087020901,-1.92794990539551,Q91V12,Q91V12,Cytosolic acyl coenzyme A thioester hydrolase,Acot7,Color2 [DarkGray],1,4,NA,NA,NA,NA,3,42.536,6,2,4,11.9921998977661,NA,11.4828996658325,NA,13.6801996231079,13.9259996414185,13.3902997970581,60,IRAK1,NONE
TRUE,2.25850973954853,-1.73501674334208,Q91V41,Q91V41,Ras-related protein Rab-14,Rab14,Color2 [DarkGray],1,4,NA,NA,NA,NA,6,23.897,8,4,4,14.0458002090454,13.6800003051758,13.6696996688843,13.9942998886108,15.7232999801636,16.2318000793457,14.7923002243042,60,IRAK1,NONE
TRUE,3.1975974434621,-2.91675885518392,Q91V81,Q91V81,RNA-binding protein 42,Rbm42,Color2 [DarkGray],1,4,NA,NA,NA,NA,2,50.235,8,4,4,14.1667003631592,13.8635997772217,13.8239002227783,14.316499710083,17.1088008880615,17.6147003173828,16.1548004150391,60,IRAK1,NONE
TRUE,2.93298657620886,-1.21341633796692,Q91V92,Q91V92,ATP-citrate synthase,Acly,Color2 [DarkGray],1,4,NA,NA,NA,NA,11,119.73,8,4,4,13.4471998214722,13.6933002471924,13.0914001464844,13.4951000213623,14.5523996353149,14.8973999023438,14.4856996536255,60,IRAK1,NONE
TRUE,1.8035431718781,-2.26891644795736,Q91VN6,Q91VN6,Probable ATP-dependent RNA helicase DDX41,Ddx41,Color2 [DarkGray],1,4,NA,NA,NA,NA,21,69.819,8,4,4,16.0555000305176,15.6473999023438,15.2782001495361,16.3482990264893,18.3778991699219,19.1147003173828,16.8111991882324,60,IRAK1,NONE
TRUE,1.78591087085408,-2.17385824521383,Q91VR2,Q91VR2,"ATP synthase subunit gamma, mitochondrial",Atp5c1,Color2 [DarkGray],1,4,NA,NA,NA,NA,6,32.886,8,4,4,15.0836000442505,14.0859003067017,15.2157001495361,13.4495000839233,16.7779998779297,17.2877006530762,15.8318996429443,60,IRAK1,NONE
TRUE,1.99424641378065,-1.87860830624898,Q91VR5,Q91VR5,ATP-dependent RNA helicase DDX1,Ddx1,Color2 [DarkGray],1,4,NA,NA,NA,NA,13,82.499,8,4,4,14.7319002151489,15.2781000137329,14.6592998504639,14.8324003219604,16.5377998352051,17.7486000061035,15.975700378418,60,IRAK1,NONE
TRUE,1.65387121146789,-1.82359997431437,Q91VZ6,Q91VZ6,Stromal membrane-associated protein 1,Smap1,Color2 [DarkGray],1,4,NA,NA,NA,NA,2,47.66,6,2,4,NA,12.8550996780396,NA,12.4461002349854,14.961199760437,13.9240999221802,14.5373001098633,60,IRAK1,NONE
TRUE,1.88681659999949,-1.62740667661031,Q91W89,Q91W89,Alpha-mannosidase 2C1,Man2c1,Color2 [DarkGray],1,4,NA,NA,NA,NA,3,115.69,8,4,4,9.73714065551758,11.0671997070313,10.703800201416,10.5689001083374,12.2411003112793,12.6618003845215,11.5370998382568,60,IRAK1,NONE
TRUE,2.44189643190355,-2.20958344141642,Q91WG4,Q91WG4,Elongator complex protein 2,Elp2,Color2 [DarkGray],1,4,NA,NA,NA,NA,4,93.092,8,4,4,10.3461999893188,11.2158002853394,10.5644998550415,11.8429002761841,13.5641002655029,12.9610004425049,13.0806999206543,60,IRAK1,NONE
TRUE,2.75938630037129,-2.24739575386047,Q91WK2,Q91WK2,Eukaryotic translation initiation factor 3 subunit H,Eif3h,Color2 [DarkGray],1,4,NA,NA,NA,NA,3,39.832,8,4,4,10.3612003326416,10.7887001037598,10.40505027771,10.624400138855,12.4505996704102,13.6253004074097,12.3008003234863,60,IRAK1,NONE
TRUE,2.00224303862875,-1.33242464065552,Q91YQ5,Q91YQ5,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1,Rpn1,Color2 [DarkGray],1,4,NA,NA,NA,NA,10,68.527,8,4,4,14.2595996856689,14.1436996459961,13.9385004043579,14.3809003829956,15.7264995574951,16.0223999023438,14.7903995513916,60,IRAK1,NONE
TRUE,3.40631541593048,-1.87679680188497,Q91ZU6,Q91ZU6,Dystonin,Dst,Color2 [DarkGray],1,4,NA,NA,NA,NA,24,834.21,8,4,4,9.82120990753174,10.0479602813721,9.39301013946533,10.1768999099731,11.640100479126,11.9562997817993,11.6133003234863,60,IRAK1,NONE
TRUE,1.36714229294027,-1.91925430297852,Q91ZW3,Q91ZW3,SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 5,Smarca5,Color2 [DarkGray],1,4,NA,NA,NA,NA,1,121.63,4,2,2,9.17118072509766,9.86521053314209,NA,NA,11.2171001434326,11.6577997207642,NA,60,IRAK1,NONE
TRUE,1.59428146966118,-2.6495565573374402,Q920B9,Q920B9,FACT complex subunit SPT16,Supt16h,Color2 [DarkGray],1,4,NA,NA,NA,NA,7,119.82,8,4,4,11.210000038147,12.5805997848511,10.402440071106,11.6557998657227,14.2829999923706,15.3593997955322,12.6928997039795,60,IRAK1,NONE
TRUE,1.08302774153721,-1.81380534172058,Q920E5,Q920E5,Farnesyl pyrophosphate synthase,Fdps,Color2 [DarkGray],1,4,NA,NA,NA,NA,2,40.581,7,4,3,11.1571998596191,11.457799911499,10.1565799713135,10.9231996536255,12.6635999679565,14.367600440979,11.181300163269,60,IRAK1,NONE
TRUE,1.25265323623825,-2.34046745300293,Q921F4,Q921F4,Heterogeneous nuclear ribonucleoprotein L-like,Hnrnpll,Color2 [DarkGray],1,4,NA,NA,NA,NA,4,64.124,8,4,4,9.64123058319092,10.6796998977661,12.1351003646851,13.1964998245239,13.7919998168945,14.0930004119873,13.3758001327515,60,IRAK1,NONE
TRUE,1.90076010977784,-4.69802133242289,Q921I2,Q921I2,Kelch domain-containing protein 4,Klhdc4,Color2 [DarkGray],1,4,NA,NA,NA,NA,13,64.86,8,4,4,12.5644998550415,11.664400100708,10.5091505050659,12.9751996994019,16.9577007293701,18.6193008422852,14.3020000457764,60,IRAK1,NONE
TRUE,1.98751231799568,-2.06094177563985,Q921M3,Q921M3,Splicing factor 3B subunit 3,Sf3b3,Color2 [DarkGray],1,4,NA,NA,NA,NA,11,135.55,8,4,4,13.1548004150391,13.3225002288818,12.6534996032715,13.3949003219604,15.3741998672485,16.0729007720947,14.1300001144409,60,IRAK1,NONE
TRUE,1.60563723172188,-2.68947474161784,Q921N6,Q921N6,Probable ATP-dependent RNA helicase DDX27,Ddx27,Color2 [DarkGray],1,4,NA,NA,NA,NA,7,85.938,8,4,4,12.4482002258301,11.0046005249023,10.7147998809814,12.7604999542236,14.6169996261597,15.543399810791,13.104100227356,60,IRAK1,NONE
TRUE,0.968168127262373,-4.58429876963297,Q922G2,Q922G2,Protein FAM76A,Fam76a,Color2 [DarkGray],1,4,NA,NA,NA,NA,4,35.095,5,2,3,NA,NA,9.97817039489746,12.6844997406006,15.9384002685547,18.2471008300781,13.5614004135132,60,IRAK1,NONE
TRUE,1.63617827911469,-3.2664483388265,Q922H2,Q922H2,"[Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 3, mitochondrial",Pdk3,Color2 [DarkGray],1,4,NA,NA,NA,NA,4,47.922,7,4,3,10.6906003952026,10.6744003295898,10.1959400177002,11.4625997543335,14.7404003143311,15.5538997650146,11.7727003097534,60,IRAK1,NONE
TRUE,1.4545334421618,-1.55785735448202,Q922K7,Q922K7,Probable 28S rRNA (cytosine-C(5))-methyltransferase,Nop2,Color2 [DarkGray],1,4,NA,NA,NA,NA,3,86.751,8,4,4,9.59733009338379,10.3484001159668,9.09804058074951,10.3032007217407,11.436900138855,12.2236003875732,10.5233001708984,60,IRAK1,NONE
TRUE,2.00895948836657,-4.65124996503194,Q922Q8,Q922Q8,Leucine-rich repeat-containing protein 59,Lrrc59,Color2 [DarkGray],1,4,NA,NA,NA,NA,10,34.877,8,4,4,16.6692008972168,15.3794002532959,15.7102003097534,16.8969993591309,21.2945995330811,22.7353000640869,18.4157009124756,60,IRAK1,NONE
TRUE,1.96124371573293,-1.44530010223389,Q922R8,Q922R8,Protein disulfide-isomerase A6,Pdia6,Color2 [DarkGray],1,4,NA,NA,NA,NA,8,48.1,8,4,4,16.9708995819092,17.3022003173828,16.6051006317139,17.0289993286133,18.4547996520996,19.0778999328613,17.7336006164551,60,IRAK1,NONE
TRUE,2.43843976104891,-3.19025031725566,Q922U1,Q922U1,U4/U6 small nuclear ribonucleoprotein Prp3,Prpf3,Color2 [DarkGray],1,4,NA,NA,NA,NA,7,77.454,8,4,4,11.9093999862671,13.0784997940063,12.0123996734619,12.8102998733521,16.0764999389648,16.4288005828857,14.4233999252319,60,IRAK1,NONE
TRUE,1.54557033839518,-5.64291667938232,Q923D5,Q923D5,WW domain-binding protein 11,Wbp11,Color2 [DarkGray],1,4,NA,NA,NA,NA,13,69.874,7,3,4,9.85496044158936,9.8624906539917,NA,12.0552997589111,16.5363006591797,18.6935005187988,13.4716997146606,60,IRAK1,NONE
TRUE,1.82203111928509,-1.36402495702108,Q923T9,Q923T9,Calcium/calmodulin-dependent protein kinase type II subunit gamma,Camk2g,Color2 [DarkGray],1,4,NA,NA,NA,NA,6,59.606,8,4,4,13.3214998245239,13.1197996139526,12.913200378418,13.9773998260498,15.0864000320435,14.9181995391846,14.0864000320435,60,IRAK1,NONE
TRUE,1.62270758186029,-4.51349957784017,Q99JF8,Q99JF8,PC4 and SFRS1-interacting protein,Psip1,Color2 [DarkGray],1,4,NA,NA,NA,NA,8,59.696,7,3,4,NA,10.9388999938965,12.4387998580933,12.8086004257202,17.0891990661621,18.2362003326416,14.4013996124268,60,IRAK1,NONE
TRUE,1.99048926153679,-2.33055853843689,Q99K48,Q99K48,Non-POU domain-containing octamer-binding protein,Nono,Color2 [DarkGray],1,4,NA,NA,NA,NA,3,54.54,8,4,4,13.0006999969482,12.0937004089355,11.1389999389648,11.6584997177124,14.1849002838135,15.0731000900269,13.6526002883911,60,IRAK1,NONE
TRUE,1.96858636592541,-2.63754733403524,Q99KC8,Q99KC8,von Willebrand factor A domain-containing protein 5A,Vwa5a,Color2 [DarkGray],1,4,NA,NA,NA,NA,3,87.142,8,4,4,10.4743003845215,9.96109008789063,8.2968807220459,8.52033996582031,12.2473001480103,12.1505002975464,11.4542999267578,60,IRAK1,NONE
TRUE,3.30856719821999,-1.21039994557698,Q99KI0,Q99KI0,"Aconitate hydratase, mitochondrial",Aco2,Color2 [DarkGray],1,4,NA,NA,NA,NA,18,85.462,8,4,4,17.3038005828857,17.2882995605469,17.0638008117676,17.2716999053955,18.6067008972168,18.6021995544434,18.1180000305176,60,IRAK1,NONE
TRUE,2.92654077114995,-1.70263346036275,Q99KJ8,Q99KJ8,Dynactin subunit 2,Dctn2,Color2 [DarkGray],1,4,NA,NA,NA,NA,4,44.116,8,4,4,12.2770004272461,12.8634996414185,12.1602001190186,12.9976997375488,14.4449005126953,14.2262001037598,14.1605997085571,60,IRAK1,NONE
TRUE,2.1652743314729,-1.52260025342306,Q99KV1,Q99KV1,DnaJ homolog subfamily B member 11,Dnajb11,Color2 [DarkGray],1,4,NA,NA,NA,NA,2,40.555,8,4,4,10.8807001113892,12.0385999679565,10.918399810791,11.5127000808716,13.1167001724243,12.7944002151489,12.6695003509521,60,IRAK1,NONE
TRUE,1.32105903660885,-2.15522519747416,Q99L45,Q99L45,Eukaryotic translation initiation factor 2 subunit 2,Eif2s2,Color2 [DarkGray],1,4,NA,NA,NA,NA,9,38.092,8,4,4,13.7487001419067,13.8015003204346,12.9821996688843,13.893500328064,16.1035003662109,17.1947002410889,13.9869003295898,60,IRAK1,NONE
TRUE,1.49402699288031,-1.71612501144409,Q99LE6,Q99LE6,ATP-binding cassette sub-family F member 2,Abcf2,Color2 [DarkGray],1,4,NA,NA,NA,NA,8,71.781,8,4,4,13.3154001235962,12.6780996322632,11.9435997009277,12.2740001678467,14.2019996643066,15.2659997940063,13.3387002944946,60,IRAK1,NONE
TRUE,2.12744506833556,-1.68207518259684,Q99LF4,Q99LF4,tRNA-splicing ligase RtcB homolog,Rtcb,Color2 [DarkGray],1,4,NA,NA,NA,NA,15,55.249,8,4,4,15.6599998474121,15.8310995101929,15.4681997299194,15.9563999176025,17.3444995880127,18.2019996643066,16.6865005493164,60,IRAK1,NONE
TRUE,2.11869033867237,-1.24975848197937,Q99LS3,Q99LS3,Phosphoserine phosphatase,Psph,Color2 [DarkGray],1,4,NA,NA,NA,NA,2,25.096,8,4,4,14.3161001205444,13.3866996765137,13.4186000823975,13.2728996276855,14.7393999099731,14.9423999786377,14.8632001876831,60,IRAK1,NONE
TRUE,1.84619492760893,-2.12753327687581,Q99M31,Q99M31,Heat shock 70 kDa protein 14,Hspa14,Color2 [DarkGray],1,4,NA,NA,NA,NA,6,54.65,8,4,4,13.4581003189087,12.7847003936768,13.1985998153687,13.8402004241943,15.2138996124268,16.6107006072998,14.5192003250122,60,IRAK1,NONE
TRUE,1.03992278777278,-2.34616637229919,Q99ME9,Q99ME9,Nucleolar GTP-binding protein 1,Gtpbp4,Color2 [DarkGray],1,4,NA,NA,NA,NA,8,74.112,8,4,4,10.4612007141113,12.6505002975464,11.9892997741699,11.7306003570557,13.7911996841431,16.2108001708984,12.1602001190186,60,IRAK1,NONE
TRUE,1.02245426663095,-2.68407011032104,Q99MN1,Q99MN1,Lysine--tRNA ligase,Kars,Color2 [DarkGray],1,4,NA,NA,NA,NA,3,67.839,5,3,2,11.9800004959106,NA,9.48313999176025,11.8428001403809,13.2749004364014,14.2972002029419,NA,60,IRAK1,NONE
TRUE,1.88843389556127,-3.11310005187988,Q99N94,Q99N94,"39S ribosomal protein L9, mitochondrial",Mrpl9,Color2 [DarkGray],1,4,NA,NA,NA,NA,7,30.244,8,4,4,15.3170003890991,15.0276002883911,15.103099822998,16.3442993164063,19.1014003753662,19.7518997192383,16.8299999237061,60,IRAK1,NONE
TRUE,2.10268443049682,-2.75896676381429,Q99NB9,Q99NB9,Splicing factor 3B subunit 1,Sf3b1,Color2 [DarkGray],1,4,NA,NA,NA,NA,22,145.81,8,4,4,13.6771001815796,12.9841003417969,13.0705003738403,13.5755004882813,16.3803005218506,17.1776008605957,14.6993999481201,60,IRAK1,NONE
TRUE,3.08266614738543,-1.82673732439677,Q99P69,Q99P69,Kinetochore protein Nuf2,Nuf2,Color2 [DarkGray],1,4,NA,NA,NA,NA,3,54.594,8,4,4,9.49387073516846,8.93375015258789,8.80642032623291,9.16821002960205,10.9435005187988,11.2960996627808,10.5423002243042,60,IRAK1,NONE
TRUE,1.5919442837241,-2.30569132169088,Q99PV0,Q99PV0,Pre-mRNA-processing-splicing factor 8,Prpf8,Color2 [DarkGray],1,4,NA,NA,NA,NA,49,273.61,8,4,4,14.180700302124,13.7515001296997,13.7367000579834,14.3654003143311,16.5181999206543,17.6707992553711,14.7538003921509,60,IRAK1,NONE
TRUE,1.63344577347212,-2.15885837872823,Q9CPR4,Q9CPR4,60S ribosomal protein L17,Rpl17,Color2 [DarkGray],1,4,NA,NA,NA,NA,3,21.423,8,4,4,14.7110996246338,14.4589996337891,15.6871995925903,16.5002002716064,17.6250991821289,18.2000999450684,16.6695003509521,60,IRAK1,NONE
TRUE,1.54658024724502,-2.81564164161682,Q9CPW7,Q9CPW7,Zinc finger matrin-type protein 2,Zmat2,Color2 [DarkGray],1,4,NA,NA,NA,NA,6,23.612,7,4,3,13.4523000717163,14.0454998016357,14.5986995697021,14.3992004394531,16.9948997497559,18.720100402832,15.1036996841431,60,IRAK1,NONE
TRUE,2.39713329318881,-2.26469167073568,Q9CQ71,Q9CQ71,Replication protein A 14 kDa subunit,Rpa3,Color2 [DarkGray],1,4,NA,NA,NA,NA,4,13.584,8,4,4,13.5336999893188,13.5200996398926,12.6141996383667,12.7383003234863,14.8122997283936,16.1662998199463,15.1202001571655,60,IRAK1,NONE
TRUE,1.52451347378479,-3.49987506866455,Q9CQF3,Q9CQF3,Cleavage and polyadenylation specificity factor subunit 5,Nudt21,Color2 [DarkGray],1,4,NA,NA,NA,NA,5,26.24,8,4,4,14.5507001876831,12.9601001739502,13.9352998733521,14.7931995391846,17.8111000061035,19.6156997680664,15.2523002624512,60,IRAK1,NONE
TRUE,1.11867560618038,-2.65169970194499,Q9CQI7,Q9CQI7,U2 small nuclear ribonucleoprotein B,Snrpb2,Color2 [DarkGray],1,4,NA,NA,NA,NA,3,25.323,7,3,4,11.3415002822876,12.0090999603271,NA,11.9678001403809,14.3410997390747,16.3589992523193,12.5734004974365,60,IRAK1,NONE
TRUE,2.24310361817338,1.53150868415833,Q9CQM9,Q9CQM9,Glutaredoxin-3,Glrx3,Color2 [DarkGray],1,4,NA,NA,NA,NA,3,37.778,8,4,4,13.7312002182007,13.5425004959106,13.6850004196167,14.1532001495361,11.9499998092651,11.8464002609253,12.9429998397827,60,IRAK1,NONE
TRUE,1.68553235058031,-3.98301672935486,Q9CQP0,Q9CQP0,"39S ribosomal protein L33, mitochondrial",Mrpl33,Color2 [DarkGray],1,4,NA,NA,NA,NA,3,7.4158,8,4,4,17.9099006652832,16.6180992126465,15.4560995101929,18.4041004180908,21.4477005004883,22.7292995452881,19.0631999969482,60,IRAK1,NONE
TRUE,1.59735327580442,-3.05584152539571,Q9CQX4,Q9CQX4,PCNA-associated factor,Paf,Color2 [DarkGray],1,4,NA,NA,NA,NA,2,11.993,8,4,4,12.9779005050659,12.779899597168,13.020899772644,12.6454000473022,16.4013004302979,17.6159992218018,13.7182998657227,60,IRAK1,NONE
TRUE,1.75376490248394,-3.80798323949178,Q9CR02,Q9CR02,Translation machinery-associated protein 16,Tma16,Color2 [DarkGray],1,4,NA,NA,NA,NA,8,25.782,8,4,4,16.7210998535156,15.8670997619629,16.4330005645752,17.0653991699219,21.2087001800537,21.9300994873047,17.8500995635986,60,IRAK1,NONE
TRUE,1.52577109247956,-3.87064981460571,Q9CR59,Q9CR59,Growth arrest and DNA damage-inducible proteins-interacting protein 1,Gadd45gip1,Color2 [DarkGray],1,4,NA,NA,NA,NA,1,25.82,4,2,2,NA,11.0906000137329,11.9130001068115,NA,14.8263998031616,15.9184999465942,NA,60,IRAK1,NONE
TRUE,1.21581442438688,-1.78745810190837,Q9CR80,Q9CR80,Protein FAM32A,Fam32a,Color2 [DarkGray],1,4,NA,NA,NA,NA,4,13.215,8,4,4,17.1751003265381,14.9640998840332,15.5806999206543,16.4008007049561,18.2759990692139,18.4862003326416,16.6907005310059,60,IRAK1,NONE
TRUE,1.07962431126302,-2.47089139620463,Q9CSN1,Q9CSN1,SNW domain-containing protein 1,Snw1,Color2 [DarkGray],1,4,NA,NA,NA,NA,11,61.475,8,4,4,14.4135999679565,14.2237997055054,11.3782997131348,14.7265996932983,16.6987991333008,17.2183990478516,14.5522003173828,60,IRAK1,NONE
TRUE,1.97868557927428,-4.05696662267049,Q9CVI2,Q9CVI2,Protein FAM133B,Fam133b,Color2 [DarkGray],1,4,NA,NA,NA,NA,5,27.952,8,4,4,13.8790998458862,15.7048997879028,14.9895000457764,16.6557006835938,19.8826007843018,20.5839996337891,17.62619972229,60,IRAK1,NONE
TRUE,1.71910242772878,-3.37256662050883,Q9CWX9,Q9CWX9,Probable ATP-dependent RNA helicase DDX47,Ddx47,Color2 [DarkGray],1,4,NA,NA,NA,NA,11,50.638,8,4,4,13.7163000106812,13.4484996795654,12.648099899292,14.104700088501,17.3460998535156,18.4610996246338,14.7487001419067,60,IRAK1,NONE
TRUE,2.25150737026301,-2.82590985298157,Q9CX86,Q9CX86,Heterogeneous nuclear ribonucleoprotein A0,Hnrnpa0,Color2 [DarkGray],1,4,NA,NA,NA,NA,3,30.53,8,4,4,10.7307996749878,10.9463005065918,10.4576606750488,11.1912002563477,15.0383996963501,13.0627002716064,12.8711004257202,60,IRAK1,NONE
TRUE,2.1450646854621,-3.02767531077067,Q9CXG3,Q9CXG3,Peptidyl-prolyl cis-trans isomerase-like 4,Ppil4,Color2 [DarkGray],1,4,NA,NA,NA,NA,19,57.23,8,4,4,18.0317001342773,17.3080997467041,16.9911994934082,17.8299007415771,20.860200881958,21.7040004730225,19.1394996643066,60,IRAK1,NONE
TRUE,0.703539205937056,-2.84929974873861,Q9CXI5,Q9CXI5,Mesencephalic astrocyte-derived neurotrophic factor,Manf,Color2 [DarkGray],1,4,NA,NA,NA,NA,2,20.373,6,2,4,NA,NA,10.9238004684448,11.083399772644,14.3014001846313,15.9140996932983,11.3431997299194,60,IRAK1,NONE
TRUE,1.16260173487351,-2.05404313405355,Q9CXL3,Q9CXL3,Uncharacterized protein C7orf50 homolog,NA,Color2 [DarkGray],1,4,NA,NA,NA,NA,2,22.168,6,3,3,10.315299987793,10.1125707626343,NA,10.3087005615234,11.9308004379272,13.8823003768921,11.085599899292,60,IRAK1,NONE
TRUE,2.4329575451843,-2.14443222681681,Q9CXW4,Q9CXW4,60S ribosomal protein L11,Rpl11,Color2 [DarkGray],1,4,NA,NA,NA,NA,5,20.252,8,4,4,19.2383003234863,19.3054008483887,18.7903003692627,19.3516006469727,21.4158000946045,22.0674991607666,20.4641990661621,60,IRAK1,NONE
TRUE,2.30687681812243,-4.91433302561442,Q9CY21,Q9CY21,Probable 18S rRNA (guanine-N(7))-methyltransferase,Wbscr22,Color2 [DarkGray],1,4,NA,NA,NA,NA,4,31.586,8,4,4,13.2498998641968,12.5101003646851,12.8039999008179,13.7396001815796,18.5373001098633,19.6805992126465,15.752799987793,60,IRAK1,NONE
TRUE,2.61530210168226,-1.36516666412354,Q9CY58,Q9CY58,Plasminogen activator inhibitor 1 RNA-binding protein,Serbp1,Color2 [DarkGray],1,4,NA,NA,NA,NA,6,44.714,8,4,4,15.0866003036499,15.1056995391846,14.9309997558594,15.3259000778198,16.5799007415771,16.8771991729736,15.9752998352051,60,IRAK1,NONE
TRUE,1.70419309624748,-3.67977539698283,Q9CYI4,Q9CYI4,Putative RNA-binding protein Luc7-like 1,Luc7l,Color2 [DarkGray],1,4,NA,NA,NA,NA,12,43.934,8,4,4,14.9556999206543,12.9927997589111,14.1749000549316,15.2182998657227,18.3306007385254,19.7339000701904,15.9811000823975,60,IRAK1,NONE
TRUE,1.45298986870243,-2.85234983762105,Q9CYR0,Q9CYR0,"Single-stranded DNA-binding protein, mitochondrial",Ssbp1,Color2 [DarkGray],1,4,NA,NA,NA,NA,2,17.319,8,4,4,11.127799987793,13.6398000717163,13.180100440979,14.2596998214722,15.2252998352051,17.3129997253418,15.1743001937866,60,IRAK1,NONE
TRUE,1.78049722283497,-1.57785018285116,Q9CYX7,Q9CYX7,RRP15-like protein,Rrp15,Color2 [DarkGray],1,4,NA,NA,NA,NA,1,31.058,5,3,2,11.3241996765137,NA,11.6465997695923,11.1716003417969,12.5974998474121,13.3198003768921,NA,60,IRAK1,NONE
TRUE,1.7189084416935,-1.39879131317139,Q9CZ30,Q9CZ30,Obg-like ATPase 1,Ola1,Color2 [DarkGray],1,4,NA,NA,NA,NA,4,44.729,8,4,4,10.585000038147,11.7403001785278,11.0508003234863,11.7726001739502,12.7184000015259,13.1457996368408,12.193699836731,60,IRAK1,NONE
TRUE,1.80431555370541,-2.6259917418162,Q9CZJ1,Q9CZJ1,Probable U3 small nucleolar RNA-associated protein 11,Utp11l,Color2 [DarkGray],1,4,NA,NA,NA,NA,5,30.55,8,4,4,13.6799001693726,13.7958002090454,13.1062002182007,14.2616004943848,16.7418003082275,17.4873008728027,14.7814998626709,60,IRAK1,NONE
TRUE,1.06001801594332,-2.42029134432475,Q9CZX5,Q9CZX5,PIN2/TERF1-interacting telomerase inhibitor 1,Pinx1,Color2 [DarkGray],1,4,NA,NA,NA,NA,2,37.22,8,4,4,11.6893997192383,13.0543003082275,11.7161998748779,13.9744005203247,16.1777000427246,16.1047992706299,12.8041000366211,60,IRAK1,NONE
