Significant,-LOG(P-value),Difference,Protein.IDs,Majority.protein.IDs,Protein.names,Gene.names,Symbol.color,Symbol.type,Symbol.size,Show.label,Potential.contami1000t,Peptides,Valid.values,Valid.values.60.min,Valid.values.unstim,60.min.FG207.neu,60.min.FG208.neu,60.min.FG209.neu,60.min.FG210.neu,unstim.FG38.neu,unstim.FG39.neu,unstim.FG40.neu,ORIGIN,PULLED_PROTEIN,KO
TRUE,2.79628034950285,-6.07061672210693,O88942;P97305,O88942,"Nuclear factor of activated T-cells, cytoplasmic 1",Nfatc1,Color2 [DarkGray],1,4,NA,NA,11,5,2,3,NA,12.1650266647339,11.4057264328003,NA,18.2792263031006,18.1614265441895,17.127326965332,60,IRAK4,NONE
TRUE,2.60263595913696,-4.51552391052246,O88967,O88967,ATP-dependent zinc metalloprotease YME1L1,Yme1l1,Color2 [DarkGray],1,4,NA,NA,6,7,4,3,10.8125162124634,10.0918960571289,12.7118263244629,10.0728368759155,15.4932260513306,16.0924263000488,14.727725982666,60,IRAK4,NONE
TRUE,3.0449435228288,-2.78307485580444,O89053,O89053,Coronin-1A,Coro1a,Color2 [DarkGray],1,4,NA,NA,17,7,4,3,19.7608261108398,19.3102264404297,19.0290260314941,19.4593257904053,22.3705253601074,22.7839260101318,21.3643264770508,60,IRAK4,NONE
TRUE,1.44546260275723,3.57620000839233,O89112,O89112,LanC-like protein 1,Lancl1,Color2 [DarkGray],1,4,NA,NA,2,6,4,2,17.3363265991211,17.2899265289307,15.7865257263184,14.4441261291504,NA,13.4496259689331,11.8264265060425,60,IRAK4,NONE
TRUE,3.01911341357208,3.44794988632202,P00493,P00493,Hypoxanthine-guanine phosphoribosyltransferase,Hprt1,Color2 [DarkGray],1,4,NA,NA,6,7,4,3,16.6005268096924,17.3317260742188,18.2858257293701,17.628625869751,13.5951261520386,13.7812261581421,14.6648263931274,60,IRAK4,NONE
TRUE,3.063169689303,3.613525390625,P01786;P01790;P01789;P01794;P01793;P01792;P01791;P01788;P01787,P01786;P01790;P01789;P01794;P01793;P01792;P01791;P01788;P01787,Ig heavy chain V region MOPC 47A;Ig heavy chain V region M511;Ig heavy chain V region M603;Ig heavy chain V region HPCG14;Ig heavy chain V region HPCG13;Ig heavy chain V region HPCG8;Ig heavy chain V region HPCM6;Ig heavy chain V region H8;Ig heavy chain V regions TEPC 15/S107/HPCM1/HPCM2/HPCM3,NA,Color2 [DarkGray],1,4,NA,NA,1,6,4,2,20.9707260131836,21.6622257232666,20.597225189209,20.5026264190674,17.1790256500244,17.4603252410889,NA,60,IRAK4,NONE
TRUE,3.18659023587485,-5.87404219309489,P01831,P01831,Thy-1 membrane glycoprotein,Thy1,Color2 [DarkGray],1,4,NA,NA,5,7,4,3,18.9456253051758,17.1260261535645,18.5004253387451,20.0325260162354,24.6467266082764,25.1121253967285,23.8167266845703,60,IRAK4,NONE
TRUE,3.4302858909022,-1.95445871353149,P01901;P14426;P04223;P14428;P03991,P01901;P14426;P04223,"H-2 class I histocompatibility antigen, K-B alpha chain;H-2 class I histocompatibility antigen, D-K alpha chain;H-2 class I histocompatibility antigen, K-K alpha chain",H2-K1;H2-D1,Color2 [DarkGray],1,4,NA,NA,6,7,4,3,14.132025718689,14.2263259887695,14.8114261627197,14.0506258010864,16.4907264709473,16.0542259216309,16.2337265014648,60,IRAK4,NONE
TRUE,4.45088227157012,-5.95290851593018,P03975,P03975,IgE-binding protein,Iap,Color2 [DarkGray],1,4,NA,NA,17,7,4,3,18.5925254821777,17.225025177002,17.824426651001,18.1118259429932,23.9945259094238,24.3832263946533,23.2963256835938,60,IRAK4,NONE
TRUE,2.28001083303308,-2.78896617889404,P05064,P05064,Fructose-bisphosphate aldolase A,Aldoa,Color2 [DarkGray],1,4,NA,NA,7,6,3,3,14.0879259109497,14.2956266403198,NA,14.2252264022827,15.9938259124756,17.4091262817383,17.5727252960205,60,IRAK4,NONE
TRUE,3.48881587104758,-3.91960867245992,P05132,P05132,cAMP-dependent protein kinase catalytic subunit alpha,Prkaca,Color2 [DarkGray],1,4,NA,NA,5,7,4,3,13.8029260635376,14.6597261428833,14.5606260299683,13.1029262542725,18.0248260498047,18.1651268005371,17.6635265350342,60,IRAK4,NONE
TRUE,2.15028135997737,1.99459950129191,P06151;P00342,P06151,L-lactate dehydrogenase A chain,Ldha,Color2 [DarkGray],1,4,NA,NA,13,7,4,3,22.3122253417969,23.3918266296387,21.8211269378662,22.0445251464844,20.363826751709,20.8107261657715,20.0189266204834,60,IRAK4,NONE
TRUE,3.95961192628962,-5.80920759836833,P06240,P06240,Proto-oncogene tyrosine-protein kinase LCK,Lck,Color2 [DarkGray],1,4,NA,NA,14,7,4,3,13.2861261367798,12.8095264434814,12.4732265472412,14.3805265426636,19.2932262420654,19.2686252593994,18.5778255462646,60,IRAK4,NONE
TRUE,1.75337384185883,-2.73589754104614,P06537,P06537,Glucocorticoid receptor,Nr3c1,Color2 [DarkGray],1,4,NA,NA,7,7,4,3,11.7888259887695,12.5320262908936,12.5017261505127,10.1847362518311,14.9110260009766,15.1123266220093,13.4398260116577,60,IRAK4,NONE
TRUE,4.12051095669184,-4.55473319689433,P06800,P06800,Receptor-type tyrosine-protein phosphatase C,Ptprc,Color2 [DarkGray],1,4,NA,NA,23,7,4,3,13.4770259857178,12.4276266098022,12.8372259140015,12.6450262069702,17.7337265014648,17.7302265167236,16.7404251098633,60,IRAK4,NONE
TRUE,3.62732463293835,-6.71754185358683,P07091,P07091,Protein S100-A4,S100a4,Color2 [DarkGray],1,4,NA,NA,5,7,4,3,15.5985260009766,17.1238269805908,16.7912254333496,15.1106262207031,22.5304260253906,23.9126262664795,22.1777267456055,60,IRAK4,NONE
TRUE,1.8657383082601,-1.58854985237122,P08113,P08113,Endoplasmin,Hsp90b1,Color2 [DarkGray],1,4,NA,NA,9,7,4,3,14.2837257385254,15.167426109314,14.7694263458252,13.8441257476807,15.4927263259888,16.4421253204346,16.3793258666992,60,IRAK4,NONE
TRUE,3.90260019752372,-5.48428297042847,P08752;B2RSH2;P20612;Q3V3I2,P08752,Guanine nucleotide-binding protein G(i) subunit alpha-2,Gnai2,Color2 [DarkGray],1,4,NA,NA,18,7,4,3,18.8960266113281,17.640926361084,18.6596260070801,19.0437259674072,24.279125213623,24.627025604248,23.2269268035889,60,IRAK4,NONE
TRUE,2.31754127552905,-3.80078601837158,P08775,P08775,DNA-directed RNA polymerase II subunit RPB1,Polr2a,Color2 [DarkGray],1,4,NA,NA,15,6,3,3,NA,12.4810266494751,10.8494968414307,10.388596534729,15.0225257873535,15.4308261871338,14.6681261062622,60,IRAK4,NONE
TRUE,3.56273755643486,-3.34641631444295,P09405,P09405,Nucleolin,Ncl,Color2 [DarkGray],1,4,NA,NA,17,7,4,3,19.0785255432129,19.6770267486572,18.8975257873535,18.7472267150879,22.5320262908936,22.9778251647949,21.829626083374,60,IRAK4,NONE
TRUE,1.91645478400405,-3.15370814005534,P09411;P09041,P09411,Phosphoglycerate kinase 1,Pgk1,Color2 [DarkGray],1,4,NA,NA,8,7,4,3,11.6694259643555,14.6976261138916,13.9176263809204,13.304726600647,15.8320264816284,16.7531261444092,17.0680255889893,60,IRAK4,NONE
TRUE,2.36062470851436,-5.48959032694499,P10404,P10404,MLV-related proviral Env polyprotein;Surface protein;Transmembrane protein,NA,Color2 [DarkGray],1,4,NA,NA,4,6,3,3,12.4875259399414,9.55605602264404,NA,12.2714262008667,16.8802261352539,16.8822269439697,17.0213260650635,60,IRAK4,NONE
TRUE,2.45651710929289,2.94474204381307,P10711;Q9QVN7,P10711,Transcription elongation factor A protein 1,Tcea1,Color2 [DarkGray],1,4,NA,NA,5,7,4,3,15.7211265563965,17.7526264190674,17.1189270019531,16.0481262207031,13.5925264358521,13.9720258712769,13.581826210022,60,IRAK4,NONE
TRUE,0.968528480626442,2.58290863037109,P10922,P10922,"Histone H1.0;Histone H1.0, N-terminally processed",H1f0,Color2 [DarkGray],1,4,NA,NA,7,7,4,3,21.164026260376,26.0100269317627,24.3468265533447,22.759126663208,21.1266269683838,21.8863258361816,19.9483261108398,60,IRAK4,NONE
TRUE,2.13926171786632,6.34231694539388,P11031,P11031,Activated RNA polymerase II transcriptional coactivator p15,Sub1,Color2 [DarkGray],1,4,NA,NA,6,7,4,3,21.3823261260986,26.8757266998291,25.0902271270752,23.2340259552002,17.8982257843018,16.9587268829346,18.5528259277344,60,IRAK4,NONE
TRUE,1.93131255508312,-3.82778358459473,P11103,P11103,Poly [ADP-ribose] polymerase 1,Parp1,Color2 [DarkGray],1,4,NA,NA,29,7,4,3,16.2691268920898,19.6042251586914,18.0890254974365,16.2695255279541,21.5732269287109,21.8045253753662,20.7795257568359,60,IRAK4,NONE
TRUE,3.20681077407397,-3.85535033543905,P11440;Q80YP0;P97377;P30285;Q3V3A1;O35495,P11440,Cyclin-dependent kinase 1,Cdk1,Color2 [DarkGray],1,4,NA,NA,11,7,4,3,16.466625213623,15.9938259124756,15.4245262145996,14.8261260986328,19.621826171875,20.0694255828857,18.9081268310547,60,IRAK4,NONE
TRUE,1.49192024158098,-2.56644598642985,P11881,P11881,"Inositol 1,4,5-trisphosphate receptor type 1",Itpr1,Color2 [DarkGray],1,4,NA,NA,18,6,3,3,12.6235265731812,NA,10.876576423645,11.1428365707397,14.5015258789063,14.8716259002686,12.9691257476807,60,IRAK4,NONE
TRUE,1.85491970447936,-2.03286679585775,P12367,P12367,cAMP-dependent protein kinase type II-alpha regulatory subunit,Prkar2a,Color2 [DarkGray],1,4,NA,NA,5,7,4,3,13.8003263473511,11.6617259979248,13.1724262237549,13.201226234436,15.0500259399414,14.7575263977051,15.1678266525269,60,IRAK4,NONE
TRUE,1.3901634365646,-2.48628377914429,P12970,P12970,60S ribosomal protein L7a,Rpl7a,Color2 [DarkGray],1,4,NA,NA,10,7,4,3,21.4026260375977,23.2721252441406,22.65842628479,20.0435256958008,24.4637260437012,24.9287261962891,23.5989265441895,60,IRAK4,NONE
TRUE,3.42707889262469,-3.86449988683065,P13020,P13020,Gelsolin,Gsn,Color2 [DarkGray],1,4,NA,NA,35,7,4,3,21.8785266876221,20.4037265777588,21.1371269226074,21.449125289917,25.2115268707275,25.5617256164551,24.4716262817383,60,IRAK4,NONE
TRUE,3.26157383610345,-4.08261632919312,P13864,P13864,DNA (cytosine-5)-methyltransferase 1,Dnmt1,Color2 [DarkGray],1,4,NA,NA,33,7,4,3,13.0447263717651,13.8981266021729,13.1160259246826,11.9286260604858,17.2722263336182,17.3763256072998,16.5899257659912,60,IRAK4,NONE
TRUE,3.3757238757456,-3.6931422551473,P14148,P14148,60S ribosomal protein L7,Rpl7,Color2 [DarkGray],1,4,NA,NA,13,7,4,3,20.1894264221191,20.5023250579834,20.0643253326416,18.9437255859375,23.7081260681152,23.9670257568359,23.179126739502,60,IRAK4,NONE
TRUE,2.69747685073958,-3.26024127006531,P14733,P14733,Lamin-B1,Lmnb1,Color2 [DarkGray],1,4,NA,NA,18,7,4,3,15.5258264541626,15.3703260421753,15.260326385498,13.7129259109497,18.5013256072998,18.5272254943848,17.6542263031006,60,IRAK4,NONE
TRUE,2.65063752602554,-3.18475071589152,P14869,P14869,60S acidic ribosomal protein P0,Rplp0,Color2 [DarkGray],1,4,NA,NA,11,7,4,3,19.0505256652832,20.5215263366699,20.0125255584717,18.7861251831055,22.8342266082764,23.316125869751,22.1819267272949,60,IRAK4,NONE
TRUE,2.66168670620729,1.8158499399821,P16125,P16125,L-lactate dehydrogenase B chain,Ldhb,Color2 [DarkGray],1,4,NA,NA,4,7,4,3,16.5866260528564,16.4730262756348,15.727725982666,16.3385257720947,14.9372262954712,14.4201259613037,14.0395259857178,60,IRAK4,NONE
TRUE,1.21566825400721,-2.69799009958903,P16330,P16330,"2,3-cyclic-nucleotide 3-phosphodiesterase",Cnp,Color2 [DarkGray],1,4,NA,NA,5,6,3,3,12.4890260696411,13.1014261245728,NA,11.4627561569214,15.4733257293701,16.3995265960693,13.2743263244629,60,IRAK4,NONE
TRUE,2.40592764867237,-1.77556705474854,P16546;P08032,P16546,"Spectrin alpha chain, non-erythrocytic 1",Sptan1,Color2 [DarkGray],1,4,NA,NA,159,7,4,3,21.6891250610352,21.0266265869141,21.3003253936768,21.3076267242432,23.252326965332,23.6678256988525,22.3993263244629,60,IRAK4,NONE
TRUE,2.57237281624415,-3.11625019709269,P17225,P17225,Polypyrimidine tract-binding protein 1,Ptbp1,Color2 [DarkGray],1,4,NA,NA,12,7,4,3,16.8651256561279,17.856725692749,17.1427268981934,16.0133266448975,20.1141262054443,20.7752265930176,19.367826461792,60,IRAK4,NONE
TRUE,1.18709772008793,-4.08699584007263,P17426,P17426,AP-2 complex subunit alpha-1,Ap2a1,Color2 [DarkGray],1,4,NA,NA,23,7,4,3,9.31845664978027,15.3333263397217,14.8211259841919,11.1221466064453,16.7649269104004,17.1818256378174,16.2605266571045,60,IRAK4,NONE
TRUE,3.35608572253403,-4.43659114837646,P17742,P17742,"Peptidyl-prolyl cis-trans isomerase A;Peptidyl-prolyl cis-trans isomerase A, N-terminally processed",Ppia,Color2 [DarkGray],1,4,NA,NA,4,7,4,3,14.5044260025024,15.2043266296387,13.8007259368896,15.7777261734009,19.2257251739502,19.6670265197754,18.8824253082275,60,IRAK4,NONE
TRUE,1.4902524811321,-1.98043338457743,P17809,P17809,"Solute carrier family 2, facilitated glucose transporter member 1",Slc2a1,Color2 [DarkGray],1,4,NA,NA,3,7,4,3,16.6621265411377,17.7848262786865,15.7784261703491,15.8979263305664,18.7099266052246,19.2118263244629,17.6120262145996,60,IRAK4,NONE
TRUE,2.65104400804387,-3.28960021336873,P17918,P17918,Proliferating cell nuclear antigen,Pcna,Color2 [DarkGray],1,4,NA,NA,6,7,4,3,14.1840257644653,13.6351261138916,14.1784257888794,15.7881259918213,17.8261260986328,18.0034255981445,17.3785266876221,60,IRAK4,NONE
TRUE,3.43606984413413,-6.56216621398926,P18181,P18181,CD48 antigen,Cd48,Color2 [DarkGray],1,4,NA,NA,6,6,3,3,13.621826171875,NA,12.5737266540527,14.0108261108398,20.1433258056641,20.5529251098633,19.196626663208,60,IRAK4,NONE
TRUE,2.53335266443318,-2.37129926681519,P18760,P18760,Cofilin-1,Cfl1,Color2 [DarkGray],1,4,NA,NA,9,7,4,3,21.3613262176514,22.5345268249512,21.2068252563477,21.3774261474609,24.1140251159668,24.4269256591797,23.4330253601074,60,IRAK4,NONE
TRUE,1.15852512481809,-2.3533665339152,P18828,P18828,Syndecan-1,Sdc1,Color2 [DarkGray],1,4,NA,NA,2,6,3,3,14.5050258636475,12.1056261062622,11.8189268112183,NA,14.9834260940552,15.9862260818481,14.5200262069702,60,IRAK4,NONE
TRUE,3.44017001701878,-4.25860007603963,P19253,P19253,60S ribosomal protein L13a,Rpl13a,Color2 [DarkGray],1,4,NA,NA,7,7,4,3,19.5851268768311,19.2143268585205,18.089225769043,19.2158260345459,23.4356269836426,23.8561267852783,22.5624256134033,60,IRAK4,NONE
TRUE,3.90583008351195,-3.36668380101522,P20152;P15331;P08551,P20152,Vimentin,Vim,Color2 [DarkGray],1,4,NA,NA,46,7,4,3,21.3847255706787,21.1433258056641,21.7944259643555,21.5602264404297,24.9328269958496,25.3417263031006,24.2375259399414,60,IRAK4,NONE
TRUE,3.13167031192252,-4.38564936319987,P21107,P21107,Tropomyosin alpha-3 chain,Tpm3,Color2 [DarkGray],1,4,NA,NA,17,7,4,3,19.9347267150879,19.3326263427734,17.7824268341064,19.742525100708,23.7634258270264,23.7714252471924,23.2163257598877,60,IRAK4,NONE
TRUE,2.43628021028765,-2.9291086991628,P23116,P23116,Eukaryotic translation initiation factor 3 subunit A,Eif3a,Color2 [DarkGray],1,4,NA,NA,25,7,4,3,15.5619258880615,16.8329257965088,16.3326263427734,14.9503259658813,18.9189262390137,19.4091262817383,18.2176265716553,60,IRAK4,NONE
TRUE,3.21183487485533,-5.70221622784932,P23198,P23198,Chromobox protein homolog 3,Cbx3,Color2 [DarkGray],1,4,NA,NA,5,7,4,3,15.8442258834839,17.0994262695313,14.3729257583618,15.4433259963989,21.7763252258301,21.8152256011963,20.5850257873535,60,IRAK4,NONE
TRUE,3.01751472793433,-8.1785831451416,P23242,P23242,Gap junction alpha-1 protein,Gja1,Color2 [DarkGray],1,4,NA,NA,9,6,3,3,10.0120267868042,12.9942264556885,NA,10.9136762619019,19.513126373291,20.0285263061523,18.914026260376,60,IRAK4,NONE
TRUE,4.33833887843439,-6.04197422663371,P23249,P23249,Putative helicase MOV-10,Mov10,Color2 [DarkGray],1,4,NA,NA,33,7,4,3,14.7715263366699,13.7274265289307,13.3297262191772,14.3467264175415,20.2235260009766,20.5449256896973,19.4890251159668,60,IRAK4,NONE
TRUE,2.10796852489649,-4.1653003692627,P23475,P23475,X-ray repair cross-complementing protein 6,Xrcc6,Color2 [DarkGray],1,4,NA,NA,13,7,4,3,15.7528257369995,12.6192264556885,12.1954259872437,13.2230262756348,17.5068264007568,18.1402263641357,17.1917266845703,60,IRAK4,NONE
TRUE,2.27365850748719,6.95749950408936,P24369,P24369,Peptidyl-prolyl cis-trans isomerase B,Ppib,Color2 [DarkGray],1,4,NA,NA,10,7,4,3,20.9052257537842,26.2212257385254,24.5127258300781,21.9253253936768,17.3100261688232,15.9080257415771,16.0828266143799,60,IRAK4,NONE
TRUE,1.53910679875622,4.62491703033447,P24788;Q64434,P24788,Cyclin-dependent kinase 11B,Cdk11b,Color2 [DarkGray],1,4,NA,NA,18,7,4,3,16.8620262145996,21.7677268981934,20.5938262939453,16.768726348877,14.4909257888794,14.5662260055542,14.0623264312744,60,IRAK4,NONE
TRUE,1.89215919860413,-2.31763299306234,P24860,P24860,G2/mitotic-specific cyclin-B1,Ccnb1,Color2 [DarkGray],1,4,NA,NA,2,5,2,3,NA,NA,14.0889263153076,13.5241260528564,16.415225982666,16.4206256866455,15.5366258621216,60,IRAK4,NONE
TRUE,2.76759753011125,-2.96478366851807,P25444,P25444,40S ribosomal protein S2,Rps2,Color2 [DarkGray],1,4,NA,NA,11,7,4,3,20.0077266693115,20.5572261810303,20.3206253051758,19.0127258300781,23.0628261566162,23.4312267303467,22.3240261077881,60,IRAK4,NONE
TRUE,2.57988093572155,-1.93354988098145,P25976,P25976,Nucleolar transcription factor 1,Ubtf,Color2 [DarkGray],1,4,NA,NA,10,7,4,3,16.3903255462646,16.4558258056641,15.9376258850098,15.552526473999,17.9278259277344,18.5606250762939,17.5644264221191,60,IRAK4,NONE
TRUE,0.832918491222178,-2.83865841229757,P27048;P63163,P27048;P63163,Small nuclear ribonucleoprotein-associated protein B;Small nuclear ribonucleoprotein-associated protein N,Snrpb;Snrpn,Color2 [DarkGray],1,4,NA,NA,4,7,4,3,14.9567260742188,18.9372253417969,15.7402257919312,12.2750263214111,18.384126663208,18.9518260955811,17.6119251251221,60,IRAK4,NONE
TRUE,1.68844972628916,-2.24172472953796,P27546,P27546,Microtubule-associated protein 4,Map4,Color2 [DarkGray],1,4,NA,NA,13,7,4,3,14.6990261077881,15.5502262115479,14.5755262374878,13.0884265899658,16.8332252502441,17.253625869751,16.0732269287109,60,IRAK4,NONE
TRUE,2.87876654067507,-3.31294186909993,P27659,P27659,60S ribosomal protein L3,Rpl3,Color2 [DarkGray],1,4,NA,NA,13,7,4,3,18.0266265869141,19.0780258178711,19.476526260376,18.5786266326904,22.1924266815186,22.7860260009766,21.3302268981934,60,IRAK4,NONE
TRUE,3.3424780749317198,-3.67279958724976,P28656,P28656,Nucleosome assembly protein 1-like 1,Nap1l1,Color2 [DarkGray],1,4,NA,NA,11,7,4,3,18.519926071167,19.4296264648438,17.9497261047363,17.9764251708984,22.2882251739502,22.439525604248,21.6974258422852,60,IRAK4,NONE
TRUE,2.29964064165861,-3.22008323669434,P28740,P28740,Kinesin-like protein KIF2A,Kif2a,Color2 [DarkGray],1,4,NA,NA,13,7,4,3,15.0262260437012,13.0895261764526,15.1223258972168,14.6970262527466,17.8795261383057,18.3805255889893,16.851526260376,60,IRAK4,NONE
TRUE,3.65817860971051,-4.7660174369812,P29341,P29341,Polyadenylate-binding protein 1,Pabpc1,Color2 [DarkGray],1,4,NA,NA,29,7,4,3,18.5410251617432,19.1506252288818,18.3969268798828,17.3581256866455,23.2718257904053,23.5394268035889,22.5718269348145,60,IRAK4,NONE
TRUE,1.14993740913475,4.34930817286174,P30681,P30681,High mobility group protein B2,Hmgb2,Color2 [DarkGray],1,4,NA,NA,6,7,4,3,19.2881259918213,25.108325958252,23.6603260040283,18.7820262908936,16.5569267272949,17.4403266906738,18.0839252471924,60,IRAK4,NONE
TRUE,1.8021205548769,-3.66189988454183,P31266,P31266,Recombining binding protein suppressor of hairless,Rbpj,Color2 [DarkGray],1,4,NA,NA,4,6,3,3,NA,14.4895257949829,13.6862258911133,11.7911262512207,17.5991268157959,17.2033252716064,16.15012550354,60,IRAK4,NONE
TRUE,2.33859811504571,-2.0108167330424,P33215,P33215,Protein NEDD1,Nedd1,Color2 [DarkGray],1,4,NA,NA,5,7,4,3,12.6278257369995,12.7505264282227,12.0102262496948,12.135326385498,15.0602264404297,14.5018262863159,13.6133260726929,60,IRAK4,NONE
TRUE,1.16272025775693,-3.43801609675089,P34022,P34022,Ran-specific GTPase-activating protein,Ranbp1,Color2 [DarkGray],1,4,NA,NA,3,5,2,3,NA,13.315526008606,11.6950263977051,NA,17.031925201416,14.3038263320923,16.4941253662109,60,IRAK4,NONE
TRUE,2.67978556205884,-1.99757472674052,P35278;P61021,P35278,Ras-related protein Rab-5C,Rab5c,Color2 [DarkGray],1,4,NA,NA,8,7,4,3,15.9686260223389,15.9773263931274,15.611626625061,15.004225730896,17.6403255462646,18.0714263916016,17.2023258209229,60,IRAK4,NONE
TRUE,2.00217194350672,-2.92469978332519,P35293,P35293,Ras-related protein Rab-18,Rab18,Color2 [DarkGray],1,4,NA,NA,3,6,3,3,15.5498266220093,13.611626625061,NA,14.1687259674072,17.4305267333984,17.7934265136719,16.8803253173828,60,IRAK4,NONE
TRUE,5.76821817754447,-4.3374494711558,P35550,P35550,rRNA 2-O-methyltransferase fibrillarin,Fbl,Color2 [DarkGray],1,4,NA,NA,6,7,4,3,14.7960262298584,14.4549264907837,14.7160263061523,14.7233257293701,18.7509250640869,19.337926864624,18.9412250518799,60,IRAK4,NONE
TRUE,3.54415248607834,-1.32070032755534,P35564,P35564,Calnexin,Canx,Color2 [DarkGray],1,4,NA,NA,6,6,3,3,14.1169261932373,13.7735261917114,NA,13.8280258178711,15.1802263259888,15.2857265472412,15.2146263122559,60,IRAK4,NONE
TRUE,1.99076186404599,-2.92894188563029,P35601,P35601,Replication factor C subunit 1,Rfc1,Color2 [DarkGray],1,4,NA,NA,18,7,4,3,14.7136259078979,16.3659267425537,15.205225944519,13.5954265594482,17.9858264923096,18.4037265777588,17.3074264526367,60,IRAK4,NONE
TRUE,2.96312577658967,-6.04610816637675,P35922,P35922,Fragile X mental retardation protein 1 homolog,Fmr1,Color2 [DarkGray],1,4,NA,NA,14,7,4,3,12.2879266738892,9.8894567489624,13.2412261962891,12.3189268112183,18.1468257904053,18.4838256835938,17.3108253479004,60,IRAK4,NONE
TRUE,3.45069292242279,-3.60058323542277,P35979,P35979,60S ribosomal protein L12,Rpl12,Color2 [DarkGray],1,4,NA,NA,6,7,4,3,19.8089256286621,20.3747253417969,19.3785266876221,19.3261260986328,23.5895252227783,23.778226852417,22.6002254486084,60,IRAK4,NONE
TRUE,2.09796669612188,-1.66718419392904,P35980,P35980,60S ribosomal protein L18,Rpl18,Color2 [DarkGray],1,4,NA,NA,6,7,4,3,21.3106250762939,21.9048252105713,21.1537265777588,21.0979251861572,23.2880268096924,23.5405254364014,22.2733268737793,60,IRAK4,NONE
TRUE,1.47284277679341,-2.53069225947062,P37913,P37913,DNA ligase 1,Lig1,Color2 [DarkGray],1,4,NA,NA,5,7,4,3,12.8220262527466,12.5759258270264,12.239426612854,9.73915672302246,14.4849262237549,14.7756261825562,13.8639259338379,60,IRAK4,NONE
TRUE,3.53365678611615,3.37727999687195,P39429,P39429,TNF receptor-associated factor 2,Traf2,Color2 [DarkGray],1,4,NA,NA,2,7,4,3,12.2457265853882,11.6018266677856,11.490026473999,12.187726020813,9.204026222229,8.28028678894043,8.0278263092041,60,IRAK4,NONE
TRUE,3.16711030711523,-5.19717502593994,P39688;Q04736;P25911;P08103,P39688,Tyrosine-protein kinase Fyn,Fyn,Color2 [DarkGray],1,4,NA,NA,12,7,4,3,13.6349258422852,12.1666259765625,11.404426574707,13.8098258972168,17.8693256378174,18.2001266479492,17.7839260101318,60,IRAK4,NONE
TRUE,1.43495454822805,2.65851656595866,P39749,P39749,Flap endonuclease 1,Fen1,Color2 [DarkGray],1,4,NA,NA,4,7,4,3,16.5665264129639,19.3790264129639,18.2047252655029,16.0464267730713,14.9810266494751,15.3732261657715,14.3177261352539,60,IRAK4,NONE
